species,common_name,taxon_class,area_id,lat,lon,date
Loxodonta africana,African Elephant,Mammalia,kruger,-24.41957,31.087145,2026-04-23
Loxodonta africana,African Elephant,Mammalia,kruger,-24.405597,31.201764,2026-04-12
Loxodonta africana,African Elephant,Mammalia,kruger,-24.595638,31.67177,2026-04-12
Loxodonta africana,African Elephant,Mammalia,kruger,-24.03888,31.02462,2026-04-29
Loxodonta africana,African Elephant,Mammalia,kruger,-24.192185,31.187887,2026-04-29
Loxodonta africana,African Elephant,Mammalia,kruger,-24.690659,31.831835,2026-04-28
Loxodonta africana,African Elephant,Mammalia,kruger,-23.980078,31.464152,2026-04-17
Loxodonta africana,African Elephant,Mammalia,kruger,-23.897307,31.347764,2026-04-09
Loxodonta africana,African Elephant,Mammalia,kruger,-24.356231,31.660477,2026-04-26
Loxodonta africana,African Elephant,Mammalia,kruger,-24.259429,30.822267,2026-04-01
Loxodonta africana,African Elephant,Mammalia,kruger,-23.432085,31.5638,2026-05-02
Loxodonta africana,African Elephant,Mammalia,kruger,-24.462472,31.890151,2026-05-09
Loxodonta africana,African Elephant,Mammalia,kruger,-24.39549,31.648414,2026-05-10
Loxodonta africana,African Elephant,Mammalia,kruger,-23.944104,31.560904,2026-05-11
Loxodonta africana,African Elephant,Mammalia,kruger,-23.281678,31.290575,2026-05-21
Loxodonta africana,African Elephant,Mammalia,kruger,-24.334829,31.886533,2026-05-22
Loxodonta africana,African Elephant,Mammalia,kruger,-24.435943,31.222517,2026-05-20
Loxodonta africana,African Elephant,Mammalia,kruger,-24.503371,31.156574,2026-05-14
Loxodonta africana,African Elephant,Mammalia,kruger,-23.84802,31.407635,2026-05-15
Loxodonta africana,African Elephant,Mammalia,kruger,-23.59996,31.270751,2026-05-21
Loxodonta africana,African Elephant,Mammalia,kruger,-23.94187,31.515954,2026-05-13
Loxodonta africana,African Elephant,Mammalia,kruger,-24.362029,31.225489,2026-05-28
Loxodonta africana,African Elephant,Mammalia,kruger,-23.964881,31.405271,2026-05-11
Loxodonta africana,African Elephant,Mammalia,kruger,-24.208133,31.612865,2026-05-11
Loxodonta africana,African Elephant,Mammalia,kruger,-24.510175,31.282451,2026-05-28
Loxodonta africana,African Elephant,Mammalia,kruger,-24.580519,31.139629,2026-06-01
Loxodonta africana,African Elephant,Mammalia,kruger,-24.394881,31.2552,2026-06-11
Loxodonta africana,African Elephant,Mammalia,kruger,-24.500279,31.576597,2026-06-14
Loxodonta africana,African Elephant,Mammalia,kruger,-23.770684,31.544424,2026-06-16
Loxodonta africana,African Elephant,Mammalia,kruger,-23.49211,31.564842,2026-06-17
Loxodonta africana,African Elephant,Mammalia,kruger,-24.312361,31.27676,2026-06-20
Loxodonta africana,African Elephant,Mammalia,kruger,-24.48327,31.674746,2026-06-20
Loxodonta africana,African Elephant,Mammalia,kruger,-23.931927,31.216555,2026-06-01
Loxodonta africana,African Elephant,Mammalia,kruger,-24.460932,31.310961,2026-06-10
Loxodonta africana,African Elephant,Mammalia,kruger,-23.598452,31.487831,2026-06-17
Loxodonta africana,African Elephant,Mammalia,kruger,-24.249721,31.656225,2026-06-18
Loxodonta africana,African Elephant,Mammalia,kruger,-23.596088,31.483107,2026-06-14
Loxodonta africana,African Elephant,Mammalia,kruger,-24.491614,31.65764,2026-06-17
Loxodonta africana,African Elephant,Mammalia,kruger,-24.281663,30.823636,2026-06-30
Loxodonta africana,African Elephant,Mammalia,kruger,-24.039035,31.21965,2026-06-29
Loxodonta africana,African Elephant,Mammalia,kruger,-24.1763,31.314614,2026-06-23
Loxodonta africana,African Elephant,Mammalia,kruger,-24.194104,31.316072,2026-06-29
Loxodonta africana,African Elephant,Mammalia,kruger,-23.829993,30.779778,2026-07-06
Loxodonta africana,African Elephant,Mammalia,kruger,-23.847418,31.267815,2026-07-25
Loxodonta africana,African Elephant,Mammalia,kruger,-23.950916,31.485399,2026-07-18
Loxodonta africana,African Elephant,Mammalia,kruger,-24.602823,31.856432,2026-07-22
Loxodonta africana,African Elephant,Mammalia,kruger,-23.885474,31.487128,2026-07-14
Loxodonta africana,African Elephant,Mammalia,kruger,-23.812307,31.551701,2026-07-14
Loxodonta africana,African Elephant,Mammalia,kruger,-23.986924,31.55448,2026-07-16
Loxodonta africana,African Elephant,Mammalia,kruger,-23.944399,31.478359,2026-07-14
Loxodonta africana,African Elephant,Mammalia,kruger,-24.062269,31.045337,2026-07-14
Loxodonta africana,African Elephant,Mammalia,kruger,-24.014165,30.786157,2026-07-30
Loxodonta africana,African Elephant,Mammalia,kruger,-24.681491,31.426488,2026-08-02
Loxodonta africana,African Elephant,Mammalia,kruger,-24.252314,31.769723,2026-08-04
Loxodonta africana,African Elephant,Mammalia,kruger,-24.381463,30.815231,2026-08-20
Loxodonta africana,African Elephant,Mammalia,kruger,-23.928959,31.43746,2026-08-11
Loxodonta africana,African Elephant,Mammalia,kruger,-24.265727,30.945379,2026-08-24
Loxodonta africana,African Elephant,Mammalia,kruger,-23.541677,31.539693,2026-08-08
Loxodonta africana,African Elephant,Mammalia,kruger,-24.019875,31.367477,2026-08-04
Loxodonta africana,African Elephant,Mammalia,kruger,-24.352795,31.265406,2026-08-06
Loxodonta africana,African Elephant,Mammalia,kruger,-23.919566,31.55811,2026-08-13
Loxodonta africana,African Elephant,Mammalia,kruger,-23.833158,31.75708,2026-08-10
Loxodonta africana,African Elephant,Mammalia,kruger,-24.060331,30.824543,2026-08-12
Loxodonta africana,African Elephant,Mammalia,kruger,-23.571958,31.408316,2026-08-08
Loxodonta africana,African Elephant,Mammalia,kruger,-24.363395,31.231942,2026-08-04
Loxodonta africana,African Elephant,Mammalia,kruger,-23.984946,31.41831,2026-08-11
Loxodonta africana,African Elephant,Mammalia,kruger,-23.809529,31.665733,2026-08-16
Loxodonta africana,African Elephant,Mammalia,kruger,-23.959375,31.536131,2026-08-13
Loxodonta africana,African Elephant,Mammalia,kruger,-23.923906,31.6675,2026-08-10
Loxodonta africana,African Elephant,Mammalia,kruger,-23.930459,31.490853,2026-08-17
Loxodonta africana,African Elephant,Mammalia,kruger,-24.507598,31.406107,2026-08-02
Loxodonta africana,African Elephant,Mammalia,kruger,-24.062879,31.683504,2026-08-10
Loxodonta africana,African Elephant,Mammalia,kruger,-24.049501,31.101941,2026-08-15
Loxodonta africana,African Elephant,Mammalia,kruger,-23.903793,31.477966,2026-08-13
Loxodonta africana,African Elephant,Mammalia,kruger,-24.398161,30.854659,2026-08-11
Loxodonta africana,African Elephant,Mammalia,kruger,-24.076976,31.761693,2026-08-10
Loxodonta africana,African Elephant,Mammalia,kruger,-24.253808,31.293798,2026-08-06
Loxodonta africana,African Elephant,Mammalia,kruger,-23.877583,31.513059,2026-08-11
Loxodonta africana,African Elephant,Mammalia,kruger,-23.988502,31.467187,2026-08-09
Loxodonta africana,African Elephant,Mammalia,kruger,-23.863748,31.527911,2026-08-29
Loxodonta africana,African Elephant,Mammalia,kruger,-24.302965,31.297868,2026-08-07
Loxodonta africana,African Elephant,Mammalia,kruger,-24.147191,30.746842,2026-08-22
Loxodonta africana,African Elephant,Mammalia,kruger,-24.104733,30.852312,2025-01-01
Loxodonta africana,African Elephant,Mammalia,kruger,-24.439366,31.878459,2025-01-03
Loxodonta africana,African Elephant,Mammalia,kruger,-24.165196,30.943458,2025-01-06
Loxodonta africana,African Elephant,Mammalia,kruger,-24.402088,31.226707,2025-01-07
Loxodonta africana,African Elephant,Mammalia,kruger,-24.248936,31.778074,2025-01-10
Loxodonta africana,African Elephant,Mammalia,kruger,-24.239037,30.828841,2025-01-10
Loxodonta africana,African Elephant,Mammalia,kruger,-24.279299,30.937258,2025-01-09
Loxodonta africana,African Elephant,Mammalia,kruger,-24.214671,30.943901,2025-01-09
Loxodonta africana,African Elephant,Mammalia,kruger,-24.243984,30.933632,2025-01-10
Loxodonta africana,African Elephant,Mammalia,kruger,-24.495348,31.961196,2025-01-14
Loxodonta africana,African Elephant,Mammalia,kruger,-24.52066,31.571921,2025-01-11
Loxodonta africana,African Elephant,Mammalia,kruger,-24.290064,30.813389,2025-01-09
Loxodonta africana,African Elephant,Mammalia,kruger,-24.113625,30.933274,2025-01-10
Loxodonta africana,African Elephant,Mammalia,kruger,-24.383564,31.770772,2025-01-11
Loxodonta africana,African Elephant,Mammalia,kruger,-24.178436,30.849915,2025-01-02
Loxodonta africana,African Elephant,Mammalia,kruger,-24.221423,31.740812,2025-01-11
Loxodonta africana,African Elephant,Mammalia,kruger,-24.447384,31.455009,2025-01-11
Loxodonta africana,African Elephant,Mammalia,kruger,-24.303816,31.743883,2025-01-11
Loxodonta africana,African Elephant,Mammalia,kruger,-24.597681,31.509583,2025-01-12
Loxodonta africana,African Elephant,Mammalia,kruger,-24.350663,31.66289,2025-01-12
Loxodonta africana,African Elephant,Mammalia,kruger,-24.265936,31.739726,2025-01-11
Loxodonta africana,African Elephant,Mammalia,kruger,-24.211272,31.895338,2025-01-12
Loxodonta africana,African Elephant,Mammalia,kruger,-24.331394,31.884814,2025-01-12
Loxodonta africana,African Elephant,Mammalia,kruger,-24.379933,31.630591,2025-01-16
Loxodonta africana,African Elephant,Mammalia,kruger,-24.281138,31.674995,2025-01-16
Loxodonta africana,African Elephant,Mammalia,kruger,-24.228314,31.635392,2025-01-12
Loxodonta africana,African Elephant,Mammalia,kruger,-23.93564,31.514486,2025-01-30
Loxodonta africana,African Elephant,Mammalia,kruger,-23.598823,31.564639,2025-01-18
Loxodonta africana,African Elephant,Mammalia,kruger,-23.568236,31.595751,2025-01-18
Loxodonta africana,African Elephant,Mammalia,kruger,-24.422859,31.719905,2025-01-13
Loxodonta africana,African Elephant,Mammalia,kruger,-24.256642,31.646722,2025-01-13
Loxodonta africana,African Elephant,Mammalia,kruger,-24.524826,31.814618,2025-01-13
Loxodonta africana,African Elephant,Mammalia,kruger,-24.43125,31.659841,2025-01-13
Loxodonta africana,African Elephant,Mammalia,kruger,-24.343786,31.637029,2025-01-29
Loxodonta africana,African Elephant,Mammalia,kruger,-24.470723,31.515893,2025-01-13
Loxodonta africana,African Elephant,Mammalia,kruger,-24.083101,31.75331,2025-01-14
Loxodonta africana,African Elephant,Mammalia,kruger,-24.169811,31.761922,2025-01-14
Loxodonta africana,African Elephant,Mammalia,kruger,-24.309787,31.781819,2025-01-14
Loxodonta africana,African Elephant,Mammalia,kruger,-24.38946,31.75541,2025-01-14
Loxodonta africana,African Elephant,Mammalia,kruger,-23.739976,31.512362,2025-01-14
Loxodonta africana,African Elephant,Mammalia,kruger,-24.335023,31.614965,2025-01-13
Loxodonta africana,African Elephant,Mammalia,kruger,-24.227797,31.776565,2025-01-29
Loxodonta africana,African Elephant,Mammalia,kruger,-24.368419,31.793344,2025-01-14
Loxodonta africana,African Elephant,Mammalia,kruger,-24.22233,31.722711,2025-01-15
Loxodonta africana,African Elephant,Mammalia,kruger,-24.532248,31.936923,2025-01-14
Loxodonta africana,African Elephant,Mammalia,kruger,-24.227939,31.620581,2025-01-14
Loxodonta africana,African Elephant,Mammalia,kruger,-24.12396,31.788093,2025-01-14
Loxodonta africana,African Elephant,Mammalia,kruger,-24.57379,31.996349,2025-01-14
Loxodonta africana,African Elephant,Mammalia,kruger,-24.443478,31.882987,2025-01-15
Loxodonta africana,African Elephant,Mammalia,kruger,-24.389723,31.732637,2025-01-15
Loxodonta africana,African Elephant,Mammalia,kruger,-24.598823,31.863038,2025-01-15
Loxodonta africana,African Elephant,Mammalia,kruger,-24.235545,31.955157,2025-01-15
Loxodonta africana,African Elephant,Mammalia,kruger,-23.78713,31.519515,2025-01-05
Loxodonta africana,African Elephant,Mammalia,kruger,-23.867415,31.742747,2025-01-09
Loxodonta africana,African Elephant,Mammalia,kruger,-23.904747,31.424504,2025-01-09
Loxodonta africana,African Elephant,Mammalia,kruger,-24.436122,31.565712,2025-01-09
Loxodonta africana,African Elephant,Mammalia,kruger,-23.544757,31.330561,2025-02-04
Loxodonta africana,African Elephant,Mammalia,kruger,-23.90769,31.565712,2025-02-02
Loxodonta africana,African Elephant,Mammalia,kruger,-24.315877,31.055985,2025-02-03
Loxodonta africana,African Elephant,Mammalia,kruger,-23.408507,31.460698,2025-02-04
Loxodonta africana,African Elephant,Mammalia,kruger,-23.905733,31.478767,2025-02-15
Loxodonta africana,African Elephant,Mammalia,kruger,-23.88667,31.413253,2025-02-15
Loxodonta africana,African Elephant,Mammalia,kruger,-23.975124,31.486646,2025-02-02
Loxodonta africana,African Elephant,Mammalia,kruger,-23.971885,31.404366,2025-02-03
Loxodonta africana,African Elephant,Mammalia,kruger,-24.33265,31.636239,2025-02-18
Loxodonta africana,African Elephant,Mammalia,kruger,-24.359297,31.053042,2025-02-18
Loxodonta africana,African Elephant,Mammalia,kruger,-24.654542,31.944704,2025-02-24
Loxodonta africana,African Elephant,Mammalia,kruger,-24.545285,31.863785,2025-02-27
Loxodonta africana,African Elephant,Mammalia,kruger,-24.263082,31.419359,2025-02-28
Loxodonta africana,African Elephant,Mammalia,kruger,-24.218414,31.451959,2025-02-28
Loxodonta africana,African Elephant,Mammalia,kruger,-23.874449,31.669348,2025-02-09
Loxodonta africana,African Elephant,Mammalia,kruger,-23.83732,31.48988,2025-02-11
Loxodonta africana,African Elephant,Mammalia,kruger,-24.267335,31.72263,2025-03-05
Loxodonta africana,African Elephant,Mammalia,kruger,-24.19443,31.483012,2025-03-03
Loxodonta africana,African Elephant,Mammalia,kruger,-24.383448,31.756745,2025-03-23
Loxodonta africana,African Elephant,Mammalia,kruger,-23.89194,31.402578,2025-03-14
Loxodonta africana,African Elephant,Mammalia,kruger,-24.443968,31.580266,2025-03-16
Loxodonta africana,African Elephant,Mammalia,kruger,-23.547973,31.428441,2025-03-30
Loxodonta africana,African Elephant,Mammalia,kruger,-24.676773,31.855416,2025-03-27
Loxodonta africana,African Elephant,Mammalia,kruger,-23.392555,31.368378,2025-03-26
Loxodonta africana,African Elephant,Mammalia,kruger,-23.908835,31.763129,2025-03-26
Loxodonta africana,African Elephant,Mammalia,kruger,-23.829516,31.455544,2025-03-27
Loxodonta africana,African Elephant,Mammalia,kruger,-24.089937,31.74764,2025-03-27
Loxodonta africana,African Elephant,Mammalia,kruger,-24.156693,31.705375,2025-03-28
Loxodonta africana,African Elephant,Mammalia,kruger,-23.963273,31.693639,2025-03-27
Loxodonta africana,African Elephant,Mammalia,kruger,-23.910145,31.489819,2025-03-28
Loxodonta africana,African Elephant,Mammalia,kruger,-24.519448,31.502373,2025-03-31
Loxodonta africana,African Elephant,Mammalia,kruger,-23.838882,31.474434,2025-03-28
Loxodonta africana,African Elephant,Mammalia,kruger,-24.50218,31.50878,2025-03-29
Loxodonta africana,African Elephant,Mammalia,kruger,-24.101718,31.790019,2025-03-28
Loxodonta africana,African Elephant,Mammalia,kruger,-24.406043,31.475795,2025-03-30
Loxodonta africana,African Elephant,Mammalia,kruger,-23.900933,31.496832,2025-03-27
Loxodonta africana,African Elephant,Mammalia,kruger,-23.835012,31.482575,2025-03-28
Loxodonta africana,African Elephant,Mammalia,kruger,-24.063519,31.617417,2025-03-16
Loxodonta africana,African Elephant,Mammalia,kruger,-24.25553,31.627229,2025-03-01
Loxodonta africana,African Elephant,Mammalia,kruger,-24.530733,31.70489,2025-03-01
Loxodonta africana,African Elephant,Mammalia,kruger,-23.682878,31.59057,2025-03-04
Loxodonta africana,African Elephant,Mammalia,kruger,-23.870715,31.591268,2025-03-04
Loxodonta africana,African Elephant,Mammalia,kruger,-23.844418,31.609064,2025-03-19
Loxodonta africana,African Elephant,Mammalia,kruger,-23.420845,31.48054,2025-03-05
Loxodonta africana,African Elephant,Mammalia,kruger,-23.580993,31.532538,2025-03-05
Loxodonta africana,African Elephant,Mammalia,kruger,-23.42637,31.422924,2025-03-05
Loxodonta africana,African Elephant,Mammalia,kruger,-23.599774,31.400882,2025-03-05
Loxodonta africana,African Elephant,Mammalia,kruger,-23.502662,31.403984,2025-03-06
Loxodonta africana,African Elephant,Mammalia,kruger,-23.566488,31.420826,2025-03-07
Loxodonta africana,African Elephant,Mammalia,kruger,-23.54353,31.450398,2025-03-07
Loxodonta africana,African Elephant,Mammalia,kruger,-23.980115,31.54667,2025-03-16
Loxodonta africana,African Elephant,Mammalia,kruger,-23.919914,31.429244,2025-03-16
Loxodonta africana,African Elephant,Mammalia,kruger,-23.936408,31.453031,2025-03-16
Loxodonta africana,African Elephant,Mammalia,kruger,-24.308861,31.37527,2025-04-02
Loxodonta africana,African Elephant,Mammalia,kruger,-24.004934,31.161298,2025-04-18
Loxodonta africana,African Elephant,Mammalia,kruger,-23.779313,31.516043,2025-04-19
Loxodonta africana,African Elephant,Mammalia,kruger,-24.22362,31.633999,2025-04-07
Loxodonta africana,African Elephant,Mammalia,kruger,-23.88079,31.598191,2025-04-08
Loxodonta africana,African Elephant,Mammalia,kruger,-24.652806,31.810289,2025-04-20
Loxodonta africana,African Elephant,Mammalia,kruger,-23.843923,31.545334,2025-04-11
Loxodonta africana,African Elephant,Mammalia,kruger,-24.416548,31.084526,2025-04-25
Loxodonta africana,African Elephant,Mammalia,kruger,-23.985635,31.552598,2025-04-23
Loxodonta africana,African Elephant,Mammalia,kruger,-24.253324,31.037421,2025-04-25
Loxodonta africana,African Elephant,Mammalia,kruger,-24.41141,31.007566,2025-04-25
Loxodonta africana,African Elephant,Mammalia,kruger,-24.514444,31.073596,2025-04-25
Loxodonta africana,African Elephant,Mammalia,kruger,-24.510199,31.11251,2025-04-25
Loxodonta africana,African Elephant,Mammalia,kruger,-24.228705,31.220457,2025-04-25
Loxodonta africana,African Elephant,Mammalia,kruger,-24.027882,30.859562,2025-04-27
Loxodonta africana,African Elephant,Mammalia,kruger,-24.232718,31.121513,2025-04-27
Loxodonta africana,African Elephant,Mammalia,kruger,-24.718226,31.187917,2025-04-25
Loxodonta africana,African Elephant,Mammalia,kruger,-23.670318,31.132689,2025-04-25
Loxodonta africana,African Elephant,Mammalia,kruger,-24.441426,31.665077,2025-04-01
Loxodonta africana,African Elephant,Mammalia,kruger,-24.41289,31.963776,2025-04-01
Loxodonta africana,African Elephant,Mammalia,kruger,-24.467579,31.120963,2025-04-01
Loxodonta africana,African Elephant,Mammalia,kruger,-24.497181,31.461726,2025-04-20
Loxodonta africana,African Elephant,Mammalia,kruger,-24.358455,31.673256,2025-04-20
Loxodonta africana,African Elephant,Mammalia,kruger,-24.530486,31.488781,2025-04-20
Loxodonta africana,African Elephant,Mammalia,kruger,-24.508799,31.470054,2025-04-12
Loxodonta africana,African Elephant,Mammalia,kruger,-24.570801,31.535574,2025-05-05
Loxodonta africana,African Elephant,Mammalia,kruger,-24.583051,31.809618,2025-05-26
Loxodonta africana,African Elephant,Mammalia,kruger,-23.838312,31.412338,2025-05-12
Loxodonta africana,African Elephant,Mammalia,kruger,-23.927446,31.52038,2025-05-14
Loxodonta africana,African Elephant,Mammalia,kruger,-24.38415,31.226867,2025-05-18
Loxodonta africana,African Elephant,Mammalia,kruger,-24.113444,30.744852,2025-05-16
Loxodonta africana,African Elephant,Mammalia,kruger,-24.436133,31.896584,2025-05-20
Loxodonta africana,African Elephant,Mammalia,kruger,-23.90523,31.440698,2025-05-31
Loxodonta africana,African Elephant,Mammalia,kruger,-24.399936,31.689715,2025-05-26
Loxodonta africana,African Elephant,Mammalia,kruger,-23.79654,31.582253,2025-05-28
Loxodonta africana,African Elephant,Mammalia,kruger,-23.554855,31.395189,2025-05-28
Loxodonta africana,African Elephant,Mammalia,kruger,-23.794747,31.5098,2025-05-27
Loxodonta africana,African Elephant,Mammalia,kruger,-24.005322,31.721529,2025-05-26
Loxodonta africana,African Elephant,Mammalia,kruger,-24.187021,31.602032,2025-05-26
Loxodonta africana,African Elephant,Mammalia,kruger,-24.062269,31.703529,2025-05-26
Loxodonta africana,African Elephant,Mammalia,kruger,-23.71729,31.4414,2025-05-27
Loxodonta africana,African Elephant,Mammalia,kruger,-23.848763,31.772183,2025-05-25
Loxodonta africana,African Elephant,Mammalia,kruger,-24.420244,31.570873,2025-05-09
Loxodonta africana,African Elephant,Mammalia,kruger,-24.566848,31.586186,2025-05-10
Loxodonta africana,African Elephant,Mammalia,kruger,-24.701124,31.423356,2025-05-24
Loxodonta africana,African Elephant,Mammalia,kruger,-24.323089,30.813459,2025-06-06
Loxodonta africana,African Elephant,Mammalia,kruger,-24.595558,31.84794,2025-06-07
Loxodonta africana,African Elephant,Mammalia,kruger,-23.938552,31.415954,2025-06-21
Loxodonta africana,African Elephant,Mammalia,kruger,-24.298867,31.288547,2025-06-26
Loxodonta africana,African Elephant,Mammalia,kruger,-23.957744,31.581419,2025-06-30
Loxodonta africana,African Elephant,Mammalia,kruger,-24.267828,31.493037,2025-06-30
Loxodonta africana,African Elephant,Mammalia,kruger,-24.357591,31.421588,2025-06-28
Loxodonta africana,African Elephant,Mammalia,kruger,-24.251007,31.547276,2025-06-27
Loxodonta africana,African Elephant,Mammalia,kruger,-24.489933,31.494076,2025-06-23
Loxodonta africana,African Elephant,Mammalia,kruger,-24.421547,31.532635,2025-06-24
Loxodonta africana,African Elephant,Mammalia,kruger,-24.586134,31.429749,2025-06-21
Loxodonta africana,African Elephant,Mammalia,kruger,-24.573081,31.478684,2025-06-21
Loxodonta africana,African Elephant,Mammalia,kruger,-24.272629,31.241748,2025-06-22
Loxodonta africana,African Elephant,Mammalia,kruger,-23.650074,31.378729,2025-06-26
Loxodonta africana,African Elephant,Mammalia,kruger,-23.854776,31.495893,2025-06-10
Loxodonta africana,African Elephant,Mammalia,kruger,-24.257132,31.013169,2025-07-03
Loxodonta africana,African Elephant,Mammalia,kruger,-24.398114,31.13959,2025-07-01
Loxodonta africana,African Elephant,Mammalia,kruger,-23.64453,31.500823,2025-07-06
