species,common_name,taxon_class,area_id,lat,lon,date
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.069034,-59.988477,2025-06-06
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.152172,-60.17181,2025-06-28
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.072907,-59.982935,2025-07-17
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.739786,-60.619324,2025-07-12
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.178037,-60.12795,2025-07-12
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.087884,-59.963142,2025-07-27
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.044942,-60.124474,2025-08-01
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.1027,-59.845126,2025-08-26
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.320688,-59.077218,2025-08-30
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.047724,-59.868256,2025-08-22
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.117271,-59.844017,2025-08-22
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.173849,-59.992043,2025-08-24
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.129428,-59.945377,2025-08-22
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.012292,-60.042442,2025-08-04
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.172829,-60.027311,2025-08-28
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.170925,-59.936577,2025-08-29
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.620554,-59.887256,2025-09-01
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.152351,-59.956255,2025-09-06
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.115545,-59.992684,2025-09-06
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.032218,-60.152127,2025-09-17
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.166418,-60.013357,2025-09-17
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.134056,-60.098587,2025-09-17
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.015626,-60.1628,2025-09-17
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.071946,-60.103099,2025-09-17
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.91157,-59.804471,2025-09-01
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.046708,-60.035388,2025-09-17
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.137659,-60.000618,2025-09-17
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.10882,-60.155936,2025-09-17
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.194073,-60.083639,2025-09-17
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.108453,-59.94153,2025-09-13
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.086041,-59.916039,2025-09-15
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.124255,-59.9474,2025-09-04
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.165547,-59.831794,2025-10-18
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.19427,-60.094972,2025-11-19
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.141675,-59.950732,2025-12-27
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.59949,-60.764522,2024-01-15
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.007413,-59.93982,2024-01-25
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.048674,-60.09294,2024-01-12
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.135521,-59.90292,2024-01-29
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.989558,-60.061142,2024-01-20
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.390292,-60.99518,2024-01-22
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-01-27
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.989558,-60.061142,2024-01-20
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.1525,-60.0233,2024-01-14
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.135521,-59.90292,2024-01-29
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.048674,-60.09294,2024-01-10
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.174993,-59.951582,2024-02-21
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.63031,-60.394455,2024-02-12
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.024154,-59.56637,2024-02-06
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.048657,-60.093002,2024-02-21
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.639701,-60.87859,2024-02-26
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-02-29
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.216366,-59.895897,2024-02-08
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.079697,-60.005596,2024-02-18
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.066316,-59.850677,2024-02-01
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.024154,-59.56637,2024-02-06
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-02-04
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-1.979081,-60.05069,2024-02-05
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.079697,-60.005596,2024-02-07
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-1.979081,-60.05069,2024-02-05
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.024154,-59.56637,2024-02-06
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.63031,-60.394455,2024-02-12
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.079697,-60.005596,2024-02-07
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.639701,-60.87859,2024-02-26
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.087654,-59.996685,2024-02-03
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.079697,-60.005596,2024-02-07
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-1.979081,-60.05069,2024-02-05
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.58563,-60.11382,2024-02-13
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.58563,-60.11382,2024-02-13
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.63031,-60.394455,2024-02-12
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-02-04
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.079697,-60.005596,2024-02-07
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.024154,-59.56637,2024-02-06
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-02-04
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.079697,-60.005596,2024-02-09
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.087654,-59.996685,2024-02-03
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-1.979081,-60.05069,2024-02-05
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-02-04
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.087654,-59.996685,2024-02-03
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.372032,-60.195118,2024-03-09
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.222609,-60.00173,2024-03-16
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.966507,-60.073444,2024-03-10
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-03-03
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.114866,-59.88395,2024-03-01
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-1.979081,-60.05069,2024-03-12
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.834079,-60.03516,2024-03-11
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.734772,-60.571507,2024-03-01
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.194074,-59.907757,2024-03-31
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.090893,-60.44051,2024-03-30
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.222609,-60.00173,2024-03-16
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.222609,-60.00173,2024-03-08
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-03-03
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.222609,-60.00173,2024-03-16
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.734636,-59.81967,2024-03-10
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-04-28
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.007413,-59.93982,2024-04-28
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.079697,-60.005596,2024-04-14
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.041686,-59.775986,2024-04-22
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.007413,-59.93982,2024-04-13
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.222609,-60.00173,2024-04-10
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.079747,-59.961594,2024-04-25
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.048657,-60.093002,2024-04-10
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.017361,-59.911514,2024-04-25
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-1.808508,-59.584425,2024-05-14
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.748495,-60.64577,2024-05-23
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.222609,-60.00173,2024-05-21
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.222609,-60.00173,2024-05-21
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.36405,-60.19208,2024-05-17
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-05-27
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.110576,-59.9094,2024-05-11
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-05-24
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-05-15
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.007413,-59.93982,2024-05-16
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.237013,-59.999447,2024-05-16
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.133177,-60.366062,2024-05-15
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.007413,-59.93982,2024-05-11
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.349337,-60.179356,2024-05-17
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.130356,-60.022778,2024-05-11
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.252951,-59.960632,2024-05-16
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-05-24
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.129431,-59.98362,2024-05-22
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.115673,-59.907448,2024-05-11
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.129431,-59.98362,2024-05-22
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.237013,-59.999447,2024-05-16
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.243174,-60.009933,2024-05-16
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.062795,-60.107906,2024-05-14
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.252951,-59.960632,2024-05-16
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.222609,-60.00173,2024-05-21
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.110576,-59.9094,2024-05-11
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.955967,-59.20315,2024-05-19
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.222609,-60.00173,2024-05-21
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.222609,-60.00173,2024-05-21
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.349337,-60.179356,2024-05-17
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-4.013396,-59.08815,2024-05-18
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-05-24
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.748495,-60.64577,2024-05-23
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.007413,-59.93982,2024-05-16
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-05-27
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.087298,-59.99792,2024-05-07
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-05-27
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-05-27
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-4.013396,-59.08815,2024-05-18
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-05-24
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.748495,-60.64577,2024-05-23
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.222609,-60.00173,2024-05-21
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.748495,-60.64577,2024-05-23
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-05-06
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.748495,-60.64577,2024-05-23
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.748495,-60.64577,2024-05-23
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.748495,-60.64577,2024-05-23
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.222609,-60.00173,2024-05-21
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.019235,-59.38967,2024-06-02
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.124119,-61.01277,2024-06-25
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.58563,-60.11382,2024-06-14
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-06-07
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.177556,-59.41175,2024-06-03
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-06-21
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.253885,-59.027042,2024-06-22
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.222609,-60.00173,2024-06-14
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.024154,-59.56637,2024-06-08
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.123794,-60.019447,2024-06-01
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-06-28
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.639701,-60.87859,2024-06-24
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.139834,-59.364613,2024-06-03
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.253885,-59.027042,2024-06-22
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.639701,-60.87859,2024-06-24
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.097271,-59.986454,2024-06-24
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.007413,-59.93982,2024-06-21
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.58563,-60.11382,2024-06-14
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.756161,-59.887098,2024-07-26
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.917106,-60.675737,2024-07-17
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.854585,-60.715173,2024-07-17
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.96,-60.73,2024-07-17
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.96,-60.73,2024-07-17
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.95,-60.73,2024-07-18
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.96,-60.73,2024-07-17
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.96,-60.74,2024-07-17
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.96,-60.74,2024-07-18
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.935643,-60.777852,2024-07-17
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.845186,-60.674623,2024-07-17
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.903625,-60.602811,2024-07-18
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.899444,-60.710134,2024-07-18
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.968686,-60.662388,2024-07-18
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.861444,-60.620383,2024-07-17
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.863444,-60.660248,2024-07-17
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.894612,-60.731762,2024-07-17
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.996506,-60.62991,2024-07-17
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.824504,-60.621146,2024-07-18
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.901812,-60.744456,2024-07-18
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.987709,-60.758175,2024-07-17
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.82002,-60.742196,2024-07-17
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.929898,-60.627246,2024-07-17
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.986385,-60.774996,2024-07-17
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.953461,-60.634811,2024-07-18
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.953588,-60.793599,2024-07-17
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.819051,-60.732821,2024-07-17
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.879368,-60.791879,2024-07-17
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.983462,-60.612075,2024-07-17
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.986093,-60.704526,2024-07-17
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.952176,-60.641606,2024-07-18
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.824811,-60.75922,2024-07-17
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.947586,-60.727845,2024-07-17
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-07-01
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.111877,-60.423122,2024-07-12
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-07-26
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-07-09
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.007413,-59.93982,2024-07-08
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.084343,-59.934772,2024-07-24
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.007413,-59.93982,2024-07-20
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.007413,-59.93982,2024-07-08
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-07-01
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-07-30
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.58563,-60.11382,2024-07-29
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.19821,-60.682518,2024-07-22
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.19727,-60.68065,2024-07-23
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.58563,-60.11382,2024-07-29
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-07-26
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-07-30
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.58563,-60.11382,2024-07-29
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-07-04
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.007413,-59.93982,2024-07-08
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-07-26
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.084343,-59.934772,2024-07-31
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-07-07
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.387677,-60.980217,2024-07-13
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.013241,-60.625499,2024-08-24
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.252951,-59.960632,2024-08-05
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.114604,-59.90657,2024-08-19
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.097271,-59.986454,2024-08-18
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.097271,-59.986454,2024-08-18
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-08-04
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-08-08
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-08-04
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.018381,-61.150417,2024-08-28
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-08-03
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.159971,-59.914734,2024-08-03
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-08-24
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-08-06
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.074359,-59.924725,2024-08-13
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.252951,-59.960632,2024-08-07
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-08-23
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-08-13
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.58563,-60.11382,2024-08-12
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.048638,-60.092983,2024-08-22
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.758587,-60.941055,2024-08-07
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.110576,-59.9094,2024-08-14
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.003331,-59.939644,2024-08-10
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-2.074359,-59.924725,2024-08-13
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.744955,-60.28893,2024-08-26
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.007413,-59.93982,2024-08-06
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.252951,-59.960632,2024-08-07
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.19821,-60.682518,2024-08-10
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.097271,-59.986454,2024-08-18
Ara macao,Scarlet Macaw,Aves,amazon_rainforest,-3.007413,-59.93982,2024-08-11
