species,common_name,taxon_class,area_id,lat,lon,date
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.32157,-73.58517,2012-02-02
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.46114,-72.93626,2012-02-07
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.51075,-72.21378,2012-02-08
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.77463,-73.77603,2012-02-08
Vultur gryphus,Andean Condor,Aves,patagonia,-50.79044,-72.86094,2012-02-08
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.41004,-73.62347,2012-02-23
Vultur gryphus,Andean Condor,Aves,patagonia,-51.44607,-72.54674,2012-02-27
Puma concolor,Puma / Cougar,Mammalia,patagonia,-50.39433,-72.85957,2012-03-06
Vultur gryphus,Andean Condor,Aves,patagonia,-50.78678,-71.84815,2012-03-28
Puma concolor,Puma / Cougar,Mammalia,patagonia,-51.07998,-75.0927,2012-04-07
Vultur gryphus,Andean Condor,Aves,patagonia,-50.88859,-73.46352,2012-04-28
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.73333,-73.8011,2012-05-14
Puma concolor,Puma / Cougar,Mammalia,patagonia,-50.46862,-73.91805,2012-05-21
Puma concolor,Puma / Cougar,Mammalia,patagonia,-51.0127,-73.24194,2012-05-28
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.72354,-74.28066,2012-07-12
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.18963,-74.03502,2012-07-17
Hippocamelus bisulcus,Huemul (South Andean Deer),Mammalia,patagonia,-51.2078,-72.40832,2012-07-25
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.83426,-73.70711,2012-07-27
Vultur gryphus,Andean Condor,Aves,patagonia,-50.88735,-73.38223,2012-08-03
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.23064,-73.12893,2012-08-13
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.43967,-73.51374,2012-08-20
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.39105,-74.18505,2012-09-02
Puma concolor,Puma / Cougar,Mammalia,patagonia,-50.03239,-73.97516,2012-09-09
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.42123,-74.1368,2012-09-12
Hippocamelus bisulcus,Huemul (South Andean Deer),Mammalia,patagonia,-51.16527,-73.47717,2012-09-15
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.86697,-73.03168,2012-09-22
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.83167,-71.98025,2012-10-15
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.12673,-73.10759,2012-10-15
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.95222,-73.35456,2012-10-22
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.29588,-74.69224,2012-10-25
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.99495,-72.31039,2012-10-26
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.1178,-74.58135,2012-11-13
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.90329,-73.02179,2012-11-13
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.60818,-72.95329,2012-11-14
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.20116,-73.70253,2012-11-18
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.77253,-72.7112,2012-11-29
Puma concolor,Puma / Cougar,Mammalia,patagonia,-50.9891,-73.17769,2012-12-02
Vultur gryphus,Andean Condor,Aves,patagonia,-50.68039,-72.07354,2012-12-06
Puma concolor,Puma / Cougar,Mammalia,patagonia,-51.74617,-74.49474,2012-12-11
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.07233,-72.2009,2012-12-16
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.80491,-73.60858,2012-12-16
Puma concolor,Puma / Cougar,Mammalia,patagonia,-51.49621,-72.17609,2012-12-19
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.2489,-73.7769,2012-12-26
Vultur gryphus,Andean Condor,Aves,patagonia,-50.71173,-73.47044,2013-01-04
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.81,-72.28374,2013-01-05
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.52484,-72.97046,2013-01-09
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.15251,-73.9898,2013-01-11
Hippocamelus bisulcus,Huemul (South Andean Deer),Mammalia,patagonia,-50.96368,-73.47552,2013-01-12
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.66213,-72.46029,2013-01-14
Vultur gryphus,Andean Condor,Aves,patagonia,-50.03298,-74.09125,2013-01-19
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.2198,-73.87765,2013-01-22
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.44593,-73.16121,2013-01-30
Vultur gryphus,Andean Condor,Aves,patagonia,-51.11934,-73.45109,2013-02-03
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.54088,-72.02067,2013-02-07
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.6495,-73.6542,2013-02-11
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.25186,-73.99773,2013-02-13
Vultur gryphus,Andean Condor,Aves,patagonia,-50.80497,-73.32441,2013-02-26
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.14284,-73.68698,2013-03-02
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-49.98519,-73.94517,2013-03-02
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.12612,-73.17002,2013-03-07
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.44249,-73.0872,2013-03-12
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.33771,-72.9693,2013-03-28
Vultur gryphus,Andean Condor,Aves,patagonia,-50.72622,-73.58403,2013-04-08
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.23858,-73.68727,2013-04-15
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.46091,-74.20939,2013-04-20
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.93041,-72.93009,2013-05-01
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.81764,-74.57831,2013-05-04
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.03208,-72.68541,2013-05-16
Vultur gryphus,Andean Condor,Aves,patagonia,-50.87166,-74.89751,2013-05-24
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.28481,-72.21193,2013-05-30
Hippocamelus bisulcus,Huemul (South Andean Deer),Mammalia,patagonia,-50.94775,-73.4198,2013-06-02
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.96249,-74.4773,2013-06-06
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.56735,-72.83049,2013-06-14
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.83312,-73.78752,2013-06-20
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.16238,-72.10078,2013-08-12
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.71774,-73.18679,2013-09-02
Vultur gryphus,Andean Condor,Aves,patagonia,-50.83323,-74.37831,2013-09-08
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.93489,-73.35668,2013-09-15
Puma concolor,Puma / Cougar,Mammalia,patagonia,-51.65897,-73.93794,2013-09-20
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.19924,-73.44069,2013-09-23
Puma concolor,Puma / Cougar,Mammalia,patagonia,-50.5135,-72.60119,2013-10-07
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.97331,-73.43186,2013-10-09
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.48074,-73.14961,2013-10-09
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.21541,-72.44683,2013-10-20
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.28063,-74.3574,2013-10-22
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.54213,-72.82322,2013-11-03
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.68864,-74.55997,2013-11-10
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.81392,-74.58884,2013-11-20
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.59511,-74.71881,2013-11-27
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.42942,-72.899,2013-12-08
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.67669,-74.35914,2013-12-09
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.36215,-74.30764,2013-12-10
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.42427,-72.67778,2013-12-10
Hippocamelus bisulcus,Huemul (South Andean Deer),Mammalia,patagonia,-51.3992,-73.65713,2013-12-12
Vultur gryphus,Andean Condor,Aves,patagonia,-51.5133,-74.73997,2013-12-27
Puma concolor,Puma / Cougar,Mammalia,patagonia,-50.1772,-74.09335,2013-12-27
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.83369,-73.02541,2013-12-29
Vultur gryphus,Andean Condor,Aves,patagonia,-51.45641,-74.533,2014-01-10
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.05647,-72.88793,2014-01-20
Puma concolor,Puma / Cougar,Mammalia,patagonia,-50.68046,-73.32967,2014-01-20
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.20636,-72.76694,2014-01-22
Puma concolor,Puma / Cougar,Mammalia,patagonia,-50.66545,-73.72739,2014-01-25
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.21446,-73.20905,2014-01-27
Puma concolor,Puma / Cougar,Mammalia,patagonia,-50.91579,-72.71081,2014-01-30
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.79664,-73.38572,2014-02-03
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.25082,-73.77726,2014-02-08
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.70626,-73.99412,2014-02-14
Puma concolor,Puma / Cougar,Mammalia,patagonia,-50.77706,-72.02825,2014-02-28
Vultur gryphus,Andean Condor,Aves,patagonia,-50.24925,-74.3969,2014-02-28
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.17679,-74.15853,2014-03-24
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.21964,-73.27178,2014-03-28
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.24065,-72.68589,2014-04-02
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.11929,-72.55759,2014-04-11
Puma concolor,Puma / Cougar,Mammalia,patagonia,-50.32779,-72.94681,2014-04-15
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.09333,-73.0275,2014-05-05
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.82109,-73.73791,2014-05-13
Vultur gryphus,Andean Condor,Aves,patagonia,-50.94203,-73.54162,2014-05-19
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.36823,-74.58837,2014-05-25
Vultur gryphus,Andean Condor,Aves,patagonia,-50.81529,-73.11348,2014-05-27
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.17341,-74.11609,2014-06-01
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.08545,-74.94392,2014-06-02
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.29999,-72.88924,2014-06-25
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.11022,-73.79105,2014-07-01
Vultur gryphus,Andean Condor,Aves,patagonia,-51.06071,-72.71457,2014-08-11
Vultur gryphus,Andean Condor,Aves,patagonia,-50.02164,-73.17211,2014-09-05
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.98398,-73.55798,2014-09-05
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.12611,-73.71947,2014-09-09
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.94094,-73.40812,2014-09-22
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.83096,-73.29853,2014-09-27
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.25614,-74.36625,2014-10-04
Hippocamelus bisulcus,Huemul (South Andean Deer),Mammalia,patagonia,-50.11213,-73.87046,2014-10-06
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-49.92391,-73.64611,2014-10-09
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.78163,-73.43278,2014-10-16
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.7222,-72.68644,2014-10-22
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.70287,-73.30998,2014-10-22
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.60756,-72.56473,2014-10-27
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.02367,-73.03185,2014-10-28
Puma concolor,Puma / Cougar,Mammalia,patagonia,-50.95204,-73.34023,2014-11-01
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.10165,-73.8168,2014-11-01
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.76904,-74.8561,2014-11-02
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.66676,-72.8588,2014-11-09
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.29664,-72.47361,2014-11-09
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.91318,-73.61661,2014-11-12
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.36898,-74.6502,2014-11-12
Hippocamelus bisulcus,Huemul (South Andean Deer),Mammalia,patagonia,-50.71333,-73.29857,2014-11-17
Vultur gryphus,Andean Condor,Aves,patagonia,-51.22764,-73.17214,2014-11-17
Vultur gryphus,Andean Condor,Aves,patagonia,-51.22343,-73.34595,2014-11-18
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.83064,-73.99301,2014-11-20
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.55215,-73.35303,2014-11-24
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.69657,-74.21229,2014-11-28
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.63964,-73.49331,2014-12-01
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.15775,-73.52699,2014-12-12
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.5089,-72.61386,2014-12-19
Vultur gryphus,Andean Condor,Aves,patagonia,-50.37471,-73.55894,2014-12-26
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.0581,-73.24781,2015-01-02
Vultur gryphus,Andean Condor,Aves,patagonia,-50.99607,-73.36845,2015-01-07
Puma concolor,Puma / Cougar,Mammalia,patagonia,-50.35118,-74.48677,2015-01-07
Vultur gryphus,Andean Condor,Aves,patagonia,-50.48962,-72.55969,2015-01-14
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.71808,-73.38308,2015-01-18
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.60857,-73.66819,2015-01-19
Puma concolor,Puma / Cougar,Mammalia,patagonia,-50.50967,-72.90689,2015-01-19
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.87696,-73.41537,2015-01-20
Vultur gryphus,Andean Condor,Aves,patagonia,-50.95434,-73.40681,2015-01-28
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.19174,-72.04895,2015-01-29
Vultur gryphus,Andean Condor,Aves,patagonia,-51.81805,-73.70972,2015-01-31
Vultur gryphus,Andean Condor,Aves,patagonia,-50.93517,-73.73963,2015-02-01
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.70791,-75.06561,2015-02-13
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.76308,-72.71351,2015-02-20
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.75509,-72.69613,2015-02-22
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.55193,-74.72512,2015-02-25
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.82228,-73.44201,2015-02-27
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.76953,-73.42991,2015-02-28
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.95483,-73.53173,2015-03-03
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.17335,-74.36091,2015-03-11
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.91733,-73.41209,2015-03-15
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.49162,-73.57184,2015-03-15
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.61577,-72.67709,2015-03-20
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.33046,-73.54,2015-03-25
Puma concolor,Puma / Cougar,Mammalia,patagonia,-51.30203,-72.29777,2015-03-29
Vultur gryphus,Andean Condor,Aves,patagonia,-50.86416,-73.32051,2015-04-10
Vultur gryphus,Andean Condor,Aves,patagonia,-51.43733,-74.32476,2015-04-20
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.07895,-73.9463,2015-04-21
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.88151,-73.57158,2015-05-04
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.47998,-73.89493,2015-05-17
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.59514,-74.09259,2015-05-21
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.90568,-73.33052,2015-06-22
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.70982,-72.38286,2015-06-27
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.64548,-73.95889,2015-06-27
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.21454,-74.61634,2015-07-04
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.46579,-72.4237,2015-07-12
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.95767,-72.78764,2015-07-14
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.73938,-74.51472,2015-08-01
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.63413,-72.2028,2015-08-06
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.1179,-72.75926,2015-08-09
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.81725,-72.94919,2015-08-19
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.57135,-73.31414,2015-09-10
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.57616,-73.21272,2015-09-20
Vultur gryphus,Andean Condor,Aves,patagonia,-50.58073,-72.51113,2015-09-24
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.44558,-73.5215,2015-10-01
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.04218,-73.42831,2015-10-04
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.93748,-73.34425,2015-10-04
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.9047,-73.44975,2015-10-09
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.23708,-73.44845,2015-10-11
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.94503,-73.42121,2015-10-17
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.24511,-72.50094,2015-10-18
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.87516,-74.25835,2015-10-24
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.581,-72.25199,2015-11-03
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.83214,-73.30486,2015-11-04
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.05165,-75.01567,2015-11-06
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.05873,-73.01635,2015-11-12
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.98166,-72.61794,2015-11-17
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.08388,-72.97149,2015-11-18
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.40324,-72.67464,2015-12-05
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.94333,-72.70185,2015-12-07
Vultur gryphus,Andean Condor,Aves,patagonia,-50.39042,-72.52802,2015-12-07
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.03171,-71.79411,2015-12-16
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.56264,-74.28425,2015-12-17
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.12339,-73.68126,2015-12-23
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.01317,-73.64206,2016-01-09
Vultur gryphus,Andean Condor,Aves,patagonia,-51.31418,-73.53196,2016-01-10
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.35604,-73.57188,2016-01-13
Puma concolor,Puma / Cougar,Mammalia,patagonia,-50.10276,-73.55195,2016-01-14
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.11061,-73.29197,2016-01-24
Vultur gryphus,Andean Condor,Aves,patagonia,-51.28831,-73.70072,2016-01-29
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.69049,-72.7674,2016-01-31
Puma concolor,Puma / Cougar,Mammalia,patagonia,-50.65534,-74.0923,2016-01-31
Puma concolor,Puma / Cougar,Mammalia,patagonia,-52.0043,-73.66768,2016-02-05
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.01629,-73.62263,2016-02-08
Puma concolor,Puma / Cougar,Mammalia,patagonia,-51.08247,-74.84525,2016-02-14
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.88856,-73.41844,2016-02-14
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.93044,-73.40744,2016-02-19
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.77145,-72.51229,2016-03-02
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.94527,-73.43493,2016-03-04
Puma concolor,Puma / Cougar,Mammalia,patagonia,-51.58528,-72.1613,2016-03-11
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.04511,-74.88647,2016-03-11
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.21431,-72.12313,2016-03-14
Puma concolor,Puma / Cougar,Mammalia,patagonia,-51.20542,-73.46187,2016-03-20
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.10853,-73.8305,2016-04-06
Vultur gryphus,Andean Condor,Aves,patagonia,-50.23339,-72.61932,2016-04-26
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.85345,-73.65405,2016-04-28
Puma concolor,Puma / Cougar,Mammalia,patagonia,-50.39044,-73.33714,2016-05-05
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.73203,-74.79494,2016-05-10
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.23671,-73.02054,2016-05-15
Puma concolor,Puma / Cougar,Mammalia,patagonia,-51.14841,-73.62142,2016-05-22
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.24463,-74.68731,2016-05-23
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-50.54238,-72.76434,2016-05-26
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.77922,-73.41331,2016-05-29
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.02296,-74.25632,2016-05-30
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.95056,-73.459,2016-06-14
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.45151,-73.77187,2016-07-22
Vultur gryphus,Andean Condor,Aves,patagonia,-50.39536,-72.30964,2016-08-06
Vultur gryphus,Andean Condor,Aves,patagonia,-50.76328,-73.55311,2016-08-11
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.4031,-73.60221,2016-08-17
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.91846,-73.3517,2016-08-24
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.24251,-74.2742,2016-09-05
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.28651,-73.05139,2016-09-11
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.15462,-73.69465,2016-09-12
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.139,-72.30544,2016-09-28
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.86622,-73.50805,2016-09-29
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.84012,-73.63792,2016-10-07
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.93378,-73.40919,2016-10-11
Puma concolor,Puma / Cougar,Mammalia,patagonia,-50.85802,-74.96022,2016-10-13
Spheniscus magellanicus,Magellanic Penguin,Aves,patagonia,-51.4714,-72.53005,2016-10-19
Lama guanicoe,Guanaco,Mammalia,patagonia,-51.05016,-73.44327,2016-10-23
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.35329,-74.71049,2016-10-27
Lama guanicoe,Guanaco,Mammalia,patagonia,-50.83694,-74.34859,2016-10-29
