area_id,date,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,cloudcover_mean
scottish_highlands,2011-11-18,8.6,0.94,0.81,12.71,56.0
scottish_highlands,2011-11-19,8.89,1.86,3.38,5.89,70.68
scottish_highlands,2011-11-20,7.48,3.04,5.42,18.16,61.05
scottish_highlands,2011-11-21,5.8,2.42,0.0,19.32,74.89
scottish_highlands,2011-11-22,8.61,0.57,7.68,20.1,78.45
scottish_highlands,2011-11-23,5.72,5.37,0.0,16.78,47.67
scottish_highlands,2011-11-24,8.23,1.78,8.01,16.03,59.55
scottish_highlands,2011-11-25,7.91,4.71,5.54,21.3,64.75
scottish_highlands,2011-11-26,13.78,5.42,0.16,22.23,64.07
scottish_highlands,2011-11-27,9.63,-2.12,0.0,21.62,57.02
scottish_highlands,2011-11-28,4.45,-1.59,3.91,7.69,56.26
scottish_highlands,2011-11-29,10.49,0.09,6.47,10.81,45.72
scottish_highlands,2011-11-30,4.71,0.23,5.69,10.62,53.47
scottish_highlands,2011-12-01,12.97,7.75,9.39,9.97,71.96
scottish_highlands,2011-12-02,5.88,-4.03,4.0,14.64,65.3
scottish_highlands,2011-12-03,12.59,2.72,0.89,18.9,72.73
scottish_highlands,2011-12-04,7.69,3.71,9.14,18.56,78.14
scottish_highlands,2011-12-05,4.65,-2.69,5.14,11.77,70.75
scottish_highlands,2011-12-06,4.2,3.38,6.51,22.51,60.37
scottish_highlands,2011-12-07,10.31,1.05,3.74,15.31,63.92
scottish_highlands,2011-12-08,6.82,-1.75,7.18,14.49,88.22
scottish_highlands,2011-12-09,4.92,-3.88,4.1,7.17,44.95
scottish_highlands,2011-12-10,7.44,5.14,3.69,21.9,67.72
scottish_highlands,2011-12-11,9.67,2.28,0.0,13.14,77.71
scottish_highlands,2011-12-12,9.49,-5.49,5.7,9.36,66.25
scottish_highlands,2011-12-13,11.45,1.67,5.02,21.41,55.55
scottish_highlands,2011-12-14,11.03,0.14,1.54,14.99,60.29
scottish_highlands,2011-12-15,9.17,1.39,7.63,12.29,62.63
scottish_highlands,2011-12-16,6.11,2.25,0.0,9.97,54.23
scottish_highlands,2011-12-17,5.46,-2.05,0.0,2.65,65.61
scottish_highlands,2011-12-18,0.18,-2.22,6.18,14.86,61.78
scottish_highlands,2011-12-19,10.99,-1.84,5.61,17.72,76.94
scottish_highlands,2011-12-20,2.89,2.7,0.0,17.85,76.42
scottish_highlands,2011-12-21,9.34,-4.07,0.0,20.23,59.53
scottish_highlands,2011-12-22,7.14,3.04,3.94,22.34,58.52
scottish_highlands,2011-12-23,7.83,-0.35,3.14,23.99,67.53
scottish_highlands,2011-12-24,9.01,-2.59,0.0,8.33,76.42
scottish_highlands,2011-12-25,3.51,1.83,2.64,6.98,68.44
scottish_highlands,2011-12-26,3.34,-0.0,3.92,15.91,58.3
scottish_highlands,2011-12-27,5.89,0.66,0.0,5.56,51.49
scottish_highlands,2011-12-28,6.17,-0.15,6.46,7.52,68.43
scottish_highlands,2011-12-29,6.95,-3.82,4.22,10.26,60.79
scottish_highlands,2011-12-30,6.35,-3.56,6.59,10.33,60.05
scottish_highlands,2011-12-31,3.78,1.04,3.4,14.63,60.72
scottish_highlands,2012-01-01,6.18,-2.36,0.0,10.74,65.46
scottish_highlands,2012-01-02,6.87,-1.17,0.0,20.49,70.62
scottish_highlands,2012-01-03,9.46,1.5,0.0,12.55,64.95
scottish_highlands,2012-01-04,9.73,3.22,0.0,8.8,87.41
scottish_highlands,2012-01-05,4.92,-0.81,0.21,17.4,75.51
scottish_highlands,2012-01-06,7.77,-3.25,0.0,13.78,64.28
scottish_highlands,2012-01-07,10.27,-5.5,3.05,6.27,57.81
scottish_highlands,2012-01-08,4.31,-2.9,3.41,9.7,58.85
scottish_highlands,2012-01-09,2.89,6.02,3.45,10.55,46.93
scottish_highlands,2012-01-10,4.41,1.25,0.0,9.48,37.6
scottish_highlands,2012-01-11,4.0,0.59,1.48,5.5,81.21
scottish_highlands,2012-01-12,8.8,-4.4,0.59,8.84,64.47
scottish_highlands,2012-01-13,9.13,4.19,6.34,9.72,49.71
scottish_highlands,2012-01-14,10.53,-3.57,0.62,23.34,66.31
scottish_highlands,2012-01-15,6.69,-0.81,5.0,13.45,48.01
scottish_highlands,2012-01-16,8.37,1.73,2.21,17.45,74.2
scottish_highlands,2012-01-17,6.15,0.27,0.06,21.78,67.04
scottish_highlands,2012-01-18,11.8,-1.53,2.48,16.13,64.38
scottish_highlands,2012-01-19,8.77,-2.67,0.0,15.59,84.7
scottish_highlands,2012-01-20,7.35,-0.43,3.59,19.25,57.32
scottish_highlands,2012-01-21,6.24,-3.26,3.06,10.02,47.19
scottish_highlands,2012-01-22,6.65,-0.77,5.15,17.63,59.96
scottish_highlands,2012-01-23,7.15,0.47,5.7,9.92,63.72
scottish_highlands,2012-01-24,2.64,0.53,7.27,9.56,60.43
scottish_highlands,2012-01-25,1.22,-2.72,0.0,13.16,56.27
scottish_highlands,2012-01-26,10.85,0.04,2.6,14.75,75.06
scottish_highlands,2012-01-27,4.41,-1.75,6.3,20.25,73.78
scottish_highlands,2012-01-28,4.4,0.06,2.09,12.47,72.81
scottish_highlands,2012-01-29,4.23,-0.04,0.0,18.41,68.18
scottish_highlands,2012-01-30,7.84,-1.1,1.45,18.04,80.61
scottish_highlands,2012-01-31,3.18,0.27,1.75,9.01,51.47
scottish_highlands,2012-02-01,2.07,-1.48,3.47,16.07,72.3
scottish_highlands,2012-02-02,5.44,-1.97,1.21,17.64,67.03
scottish_highlands,2012-02-03,2.26,6.07,4.95,17.72,63.92
scottish_highlands,2012-02-04,5.33,-0.99,0.74,14.91,65.16
scottish_highlands,2012-02-05,4.05,1.42,0.0,15.26,44.17
scottish_highlands,2012-02-06,8.12,-1.98,6.88,9.07,60.87
scottish_highlands,2012-02-07,7.87,-5.88,0.0,10.93,54.8
scottish_highlands,2012-02-08,-0.99,-2.92,2.18,23.89,56.46
scottish_highlands,2012-02-09,6.77,-4.05,2.57,18.72,48.48
scottish_highlands,2012-02-10,-0.78,-1.34,1.69,15.97,41.63
scottish_highlands,2012-02-11,8.29,5.0,1.12,17.54,59.69
scottish_highlands,2012-02-12,6.91,2.86,2.09,13.69,75.95
scottish_highlands,2012-02-13,11.17,-2.03,1.36,21.33,60.86
scottish_highlands,2012-02-14,12.31,3.47,0.53,9.88,72.92
scottish_highlands,2012-02-15,4.84,2.12,0.0,16.09,50.71
scottish_highlands,2012-02-16,5.77,-2.68,5.24,10.63,64.96
scottish_highlands,2012-02-17,5.04,-0.58,4.39,12.81,64.55
scottish_highlands,2012-02-18,12.94,1.55,1.48,10.07,68.68
scottish_highlands,2012-02-19,9.13,-0.98,1.38,24.03,61.95
scottish_highlands,2012-02-20,7.54,-0.26,1.52,22.86,59.98
scottish_highlands,2012-02-21,4.06,1.15,0.36,19.45,37.57
scottish_highlands,2012-02-22,2.96,1.82,8.94,24.36,65.73
scottish_highlands,2012-02-23,6.71,-0.15,2.78,13.22,52.18
scottish_highlands,2012-02-24,9.98,-0.93,2.58,8.01,92.18
scottish_highlands,2012-02-25,6.39,-1.33,1.08,13.88,73.55
scottish_highlands,2012-02-26,4.44,6.81,3.0,10.28,90.57
scottish_highlands,2012-02-27,10.89,-4.98,0.0,12.53,58.84
scottish_highlands,2012-02-28,6.9,3.58,4.65,12.2,65.87
scottish_highlands,2012-02-29,8.99,0.16,5.9,21.42,67.45
scottish_highlands,2012-03-01,10.16,0.95,0.0,14.09,51.19
scottish_highlands,2012-03-02,9.22,1.75,5.65,10.86,68.12
scottish_highlands,2012-03-03,3.96,2.89,2.52,14.94,59.74
scottish_highlands,2012-03-04,9.11,-0.53,0.0,21.63,73.19
scottish_highlands,2012-03-05,0.37,2.66,2.28,13.19,75.12
scottish_highlands,2012-03-06,7.42,5.83,0.32,15.31,45.08
scottish_highlands,2012-03-07,10.34,-1.96,5.85,21.0,79.56
scottish_highlands,2012-03-08,6.26,5.84,5.32,11.69,92.55
scottish_highlands,2012-03-09,7.52,-1.48,0.0,19.12,58.14
scottish_highlands,2012-03-10,8.79,-4.96,2.16,16.27,79.09
scottish_highlands,2012-03-11,6.81,-2.29,7.33,17.84,57.43
scottish_highlands,2012-03-12,5.2,3.98,0.0,17.29,97.87
scottish_highlands,2012-03-13,0.66,2.09,0.3,17.09,67.89
scottish_highlands,2012-03-14,15.04,5.04,7.01,12.15,37.75
scottish_highlands,2012-03-15,8.27,3.98,3.1,16.99,84.67
scottish_highlands,2012-03-16,9.56,1.93,1.62,23.39,74.25
scottish_highlands,2012-03-17,8.68,5.01,3.89,15.75,81.25
scottish_highlands,2012-03-18,5.88,1.77,2.53,18.03,47.22
scottish_highlands,2012-03-19,7.18,2.32,4.6,16.71,76.4
scottish_highlands,2012-03-20,8.15,-0.21,1.81,11.27,69.16
scottish_highlands,2012-03-21,13.28,1.02,2.46,24.08,44.97
scottish_highlands,2012-03-22,10.69,0.9,4.26,9.34,59.35
scottish_highlands,2012-03-23,7.15,-0.9,0.4,20.42,46.32
scottish_highlands,2012-03-24,7.34,-1.81,5.22,21.57,68.18
scottish_highlands,2012-03-25,12.46,1.51,6.37,18.88,66.14
scottish_highlands,2012-03-26,6.69,5.48,2.4,19.57,68.39
scottish_highlands,2012-03-27,12.06,3.0,1.53,11.24,71.31
scottish_highlands,2012-03-28,9.53,-0.72,2.29,13.11,69.33
scottish_highlands,2012-03-29,9.5,3.07,8.2,27.79,69.94
scottish_highlands,2012-03-30,6.09,-1.08,4.64,18.12,61.98
scottish_highlands,2012-03-31,12.23,4.28,1.19,21.52,52.87
scottish_highlands,2012-04-01,13.22,2.73,4.43,25.15,91.08
scottish_highlands,2012-04-02,3.14,4.12,2.08,8.2,52.64
scottish_highlands,2012-04-03,15.74,6.32,6.49,11.14,74.24
scottish_highlands,2012-04-04,10.22,5.15,5.61,22.07,53.86
scottish_highlands,2012-04-05,14.25,3.94,1.75,6.94,78.22
scottish_highlands,2012-04-06,11.71,4.92,0.32,18.63,58.76
scottish_highlands,2012-04-07,15.43,1.56,2.38,20.66,74.68
scottish_highlands,2012-04-08,19.31,7.86,0.0,12.26,85.33
scottish_highlands,2012-04-09,11.73,3.4,5.65,16.31,45.61
scottish_highlands,2012-04-10,15.8,3.58,4.47,17.33,59.54
scottish_highlands,2012-04-11,12.26,8.57,2.61,17.37,90.08
scottish_highlands,2012-04-12,13.85,3.62,10.07,16.59,67.17
scottish_highlands,2012-04-13,6.55,4.67,0.91,14.69,87.73
scottish_highlands,2012-04-14,12.27,6.63,7.1,20.19,64.02
scottish_highlands,2012-04-15,11.59,6.63,3.76,21.24,69.31
scottish_highlands,2012-04-16,10.76,7.07,6.38,19.04,61.2
scottish_highlands,2012-04-17,12.16,3.13,7.7,16.14,71.92
scottish_highlands,2012-04-18,12.73,2.98,4.72,16.09,88.62
scottish_highlands,2012-04-19,11.28,5.52,6.52,17.73,78.15
scottish_highlands,2012-04-20,13.65,5.54,0.0,18.17,94.33
scottish_highlands,2012-04-21,10.7,6.55,1.03,20.77,86.23
scottish_highlands,2012-04-22,5.96,4.73,9.59,27.88,93.75
scottish_highlands,2012-04-23,9.25,6.98,1.23,26.19,68.58
scottish_highlands,2012-04-24,0.48,5.79,3.84,13.61,78.42
scottish_highlands,2012-04-25,10.4,7.77,0.0,17.18,80.95
scottish_highlands,2012-04-26,15.74,4.86,6.54,14.82,78.78
scottish_highlands,2012-04-27,14.55,7.88,6.64,18.05,65.64
scottish_highlands,2012-04-28,14.36,5.2,3.88,18.55,76.33
scottish_highlands,2012-04-29,16.96,8.69,0.0,22.1,56.31
scottish_highlands,2012-04-30,10.22,11.08,1.55,15.17,70.2
scottish_highlands,2012-05-01,12.39,8.05,3.35,20.11,82.86
scottish_highlands,2012-05-02,17.28,4.15,4.75,24.7,71.81
scottish_highlands,2012-05-03,11.8,6.15,6.74,19.79,52.84
scottish_highlands,2012-05-04,17.51,6.73,5.85,22.28,74.3
scottish_highlands,2012-05-05,15.18,9.58,9.65,11.4,61.07
scottish_highlands,2012-05-06,13.58,2.53,5.76,9.95,61.65
scottish_highlands,2012-05-07,14.48,6.34,3.5,17.55,68.84
scottish_highlands,2012-05-08,13.86,4.05,1.98,20.18,80.0
scottish_highlands,2012-05-09,13.66,4.52,3.91,13.42,62.43
scottish_highlands,2012-05-10,13.5,7.33,5.43,17.19,52.05
scottish_highlands,2012-05-11,16.09,8.87,0.72,21.03,55.28
scottish_highlands,2012-05-12,17.65,6.38,9.09,23.45,52.37
scottish_highlands,2012-05-13,14.49,2.58,5.18,15.43,75.35
scottish_highlands,2012-05-14,16.23,11.65,5.47,31.67,65.78
scottish_highlands,2012-05-15,14.96,8.2,8.59,17.5,80.69
scottish_highlands,2012-05-16,17.6,8.58,5.49,18.82,59.87
scottish_highlands,2012-05-17,13.91,9.2,0.0,27.01,80.97
scottish_highlands,2012-05-18,13.68,5.85,5.07,13.36,44.84
scottish_highlands,2012-05-19,18.79,10.81,9.95,20.15,62.89
scottish_highlands,2012-05-20,17.85,8.4,3.07,25.54,71.17
scottish_highlands,2012-05-21,17.87,7.56,0.89,19.99,69.44
scottish_highlands,2012-05-22,18.66,10.13,3.44,22.93,83.88
scottish_highlands,2012-05-23,14.67,8.28,6.32,19.71,72.89
scottish_highlands,2012-05-24,17.92,5.24,8.45,18.24,83.46
scottish_highlands,2012-05-25,20.24,7.56,14.09,23.2,80.88
scottish_highlands,2012-05-26,23.06,14.28,4.77,21.4,55.82
scottish_highlands,2012-05-27,18.12,9.43,7.24,20.39,67.3
scottish_highlands,2012-05-28,16.74,8.99,9.88,15.87,90.38
scottish_highlands,2012-05-29,17.8,10.56,7.88,31.65,77.37
scottish_highlands,2012-05-30,14.3,10.16,7.35,15.63,81.08
scottish_highlands,2012-05-31,16.77,6.88,4.42,11.93,83.52
scottish_highlands,2012-06-01,12.61,9.4,1.57,17.06,78.39
scottish_highlands,2012-06-02,12.65,7.14,6.25,12.94,71.76
scottish_highlands,2012-06-03,20.82,13.42,2.2,14.94,79.11
scottish_highlands,2012-06-04,13.61,10.39,5.47,21.26,88.46
scottish_highlands,2012-06-05,13.89,10.43,10.25,16.16,80.43
scottish_highlands,2012-06-06,17.6,10.12,12.92,26.13,80.57
scottish_highlands,2012-06-07,20.87,8.0,13.32,18.27,71.74
scottish_highlands,2012-06-08,15.51,15.06,10.13,15.52,64.88
scottish_highlands,2012-06-09,12.84,10.55,7.42,24.7,84.4
scottish_highlands,2012-06-10,18.5,8.09,2.69,18.0,72.65
scottish_highlands,2012-06-11,23.91,9.17,0.03,20.1,56.32
scottish_highlands,2012-06-12,12.12,11.55,6.73,17.34,71.98
scottish_highlands,2012-06-13,11.86,11.55,3.9,18.17,73.85
scottish_highlands,2012-06-14,16.85,9.67,4.2,21.86,94.98
scottish_highlands,2012-06-15,24.73,8.73,4.31,11.03,74.62
scottish_highlands,2012-06-16,14.39,10.64,6.41,34.71,82.88
scottish_highlands,2012-06-17,15.19,8.27,4.28,15.98,100.0
scottish_highlands,2012-06-18,19.99,8.43,9.05,21.99,65.42
scottish_highlands,2012-06-19,21.67,8.24,8.46,14.64,69.5
scottish_highlands,2012-06-20,17.82,8.55,8.16,19.85,88.12
scottish_highlands,2012-06-21,25.81,7.64,3.72,23.51,75.97
scottish_highlands,2012-06-22,20.25,8.63,5.02,34.02,67.05
scottish_highlands,2012-06-23,15.43,8.82,1.39,22.51,76.67
scottish_highlands,2012-06-24,19.31,10.47,3.08,21.02,59.84
scottish_highlands,2012-06-25,16.83,8.48,4.91,19.39,79.44
scottish_highlands,2012-06-26,20.15,15.21,6.01,24.91,59.05
scottish_highlands,2012-06-27,19.48,9.68,1.75,22.28,79.97
scottish_highlands,2012-06-28,19.21,5.69,6.62,14.5,91.99
scottish_highlands,2012-06-29,13.69,10.91,6.73,18.2,55.43
scottish_highlands,2012-06-30,23.11,12.67,3.38,19.81,76.63
scottish_highlands,2012-07-01,20.78,9.44,5.56,19.63,62.32
scottish_highlands,2012-07-02,13.94,11.43,3.96,15.33,66.81
scottish_highlands,2012-07-03,23.66,12.37,4.65,19.66,89.03
scottish_highlands,2012-07-04,18.7,12.97,7.59,24.72,93.38
scottish_highlands,2012-07-05,13.13,10.65,6.25,30.38,95.07
scottish_highlands,2012-07-06,21.48,11.24,2.89,23.29,59.41
scottish_highlands,2012-07-07,25.64,11.65,6.82,22.65,95.74
scottish_highlands,2012-07-08,19.65,10.69,11.83,25.75,84.98
scottish_highlands,2012-07-09,23.6,11.37,0.0,18.31,66.15
scottish_highlands,2012-07-10,19.17,14.01,12.8,20.11,81.73
scottish_highlands,2012-07-11,16.06,12.39,7.5,34.39,84.12
scottish_highlands,2012-07-12,24.18,5.6,3.98,25.12,85.31
scottish_highlands,2012-07-13,18.94,9.46,8.11,13.52,100.0
scottish_highlands,2012-07-14,18.17,8.35,4.54,25.11,80.63
scottish_highlands,2012-07-15,17.52,11.02,4.2,27.1,63.36
scottish_highlands,2012-07-16,21.15,11.0,9.14,19.32,91.05
scottish_highlands,2012-07-17,20.78,8.28,4.99,20.6,75.74
scottish_highlands,2012-07-18,19.77,12.84,9.08,29.7,83.62
scottish_highlands,2012-07-19,21.87,16.28,9.38,20.7,99.92
scottish_highlands,2012-07-20,19.31,10.76,9.84,19.41,73.06
scottish_highlands,2012-07-21,16.46,10.03,4.5,27.28,74.16
scottish_highlands,2012-07-22,17.06,10.81,2.67,19.9,70.72
scottish_highlands,2012-07-23,20.77,10.2,6.06,15.49,89.71
scottish_highlands,2012-07-24,18.19,11.23,4.49,22.52,67.43
scottish_highlands,2012-07-25,16.89,8.71,0.48,22.66,59.14
scottish_highlands,2012-07-26,19.22,8.9,0.0,26.81,73.62
scottish_highlands,2012-07-27,23.08,14.34,5.57,22.23,72.07
scottish_highlands,2012-07-28,13.92,10.41,4.01,38.87,77.78
scottish_highlands,2012-07-29,23.55,10.66,3.16,17.24,83.83
scottish_highlands,2012-07-30,14.63,13.89,2.93,9.97,70.55
scottish_highlands,2012-07-31,18.06,8.2,7.14,23.39,76.66
scottish_highlands,2012-08-01,21.96,7.23,2.29,17.22,80.44
scottish_highlands,2012-08-02,19.63,14.53,0.0,26.98,77.9
scottish_highlands,2012-08-03,16.62,12.8,4.89,23.43,81.28
scottish_highlands,2012-08-04,19.68,11.09,0.0,19.72,78.79
scottish_highlands,2012-08-05,17.55,11.44,3.8,25.43,96.84
scottish_highlands,2012-08-06,19.52,8.57,5.88,13.41,83.73
scottish_highlands,2012-08-07,21.15,9.59,5.43,22.4,59.03
scottish_highlands,2012-08-08,19.23,16.44,4.33,23.7,55.91
scottish_highlands,2012-08-09,17.05,12.56,2.32,20.3,52.77
scottish_highlands,2012-08-10,14.08,10.14,5.9,23.86,71.44
scottish_highlands,2012-08-11,17.97,10.57,9.06,25.62,81.63
scottish_highlands,2012-08-12,21.95,6.59,11.49,22.79,66.11
scottish_highlands,2012-08-13,20.47,10.79,7.92,20.18,76.15
scottish_highlands,2012-08-14,18.79,8.1,5.98,30.35,59.84
scottish_highlands,2012-08-15,22.26,12.63,3.79,16.88,54.96
scottish_highlands,2012-08-16,19.11,12.85,9.95,28.81,83.46
scottish_highlands,2012-08-17,13.7,9.23,0.94,31.23,72.62
scottish_highlands,2012-08-18,16.33,9.92,4.99,15.07,57.52
scottish_highlands,2012-08-19,17.91,14.21,6.84,23.52,59.73
scottish_highlands,2012-08-20,21.14,8.0,5.79,24.93,85.32
scottish_highlands,2012-08-21,15.54,14.44,9.49,25.71,84.05
scottish_highlands,2012-08-22,16.85,13.61,4.62,20.98,63.79
scottish_highlands,2012-08-23,17.56,8.55,0.32,18.12,59.82
scottish_highlands,2012-08-24,19.17,10.36,3.74,22.11,65.35
scottish_highlands,2012-08-25,16.8,5.56,9.08,6.86,85.39
scottish_highlands,2012-08-26,15.49,7.87,8.66,19.41,85.91
scottish_highlands,2012-08-27,19.57,9.37,1.65,24.98,50.25
scottish_highlands,2012-08-28,21.06,8.59,3.21,24.22,73.65
scottish_highlands,2012-08-29,19.14,6.94,2.61,15.19,52.91
scottish_highlands,2012-08-30,19.0,9.55,1.49,21.08,71.93
scottish_highlands,2012-08-31,19.38,10.79,2.6,26.53,64.24
scottish_highlands,2012-09-01,21.18,7.29,7.41,20.36,75.42
scottish_highlands,2012-09-02,15.76,5.13,6.4,22.79,77.91
scottish_highlands,2012-09-03,24.6,11.96,7.52,13.31,71.23
scottish_highlands,2012-09-04,18.24,8.65,3.01,16.01,79.08
scottish_highlands,2012-09-05,14.89,5.18,5.16,21.58,71.93
scottish_highlands,2012-09-06,19.37,8.85,6.03,24.11,50.47
scottish_highlands,2012-09-07,18.48,9.82,8.49,28.97,64.24
scottish_highlands,2012-09-08,16.31,6.98,3.61,25.3,63.17
scottish_highlands,2012-09-09,19.33,7.99,4.82,14.66,64.9
scottish_highlands,2012-09-10,18.36,14.42,2.02,20.46,90.31
scottish_highlands,2012-09-11,13.09,6.83,2.54,15.48,69.4
scottish_highlands,2012-09-12,16.96,7.23,4.83,16.53,64.2
scottish_highlands,2012-09-13,14.13,5.11,6.23,18.87,64.15
scottish_highlands,2012-09-14,13.61,3.33,11.27,16.2,77.93
scottish_highlands,2012-09-15,10.71,6.69,4.18,14.55,88.31
scottish_highlands,2012-09-16,13.96,5.52,0.17,23.44,65.4
scottish_highlands,2012-09-17,13.94,8.06,6.36,15.73,73.26
scottish_highlands,2012-09-18,16.44,10.64,4.62,24.32,65.76
scottish_highlands,2012-09-19,15.94,7.23,8.09,24.68,59.37
scottish_highlands,2012-09-20,13.67,11.15,7.26,23.99,44.5
scottish_highlands,2012-09-21,19.01,0.99,6.38,20.25,62.78
scottish_highlands,2012-09-22,11.53,4.72,0.93,22.17,62.83
scottish_highlands,2012-09-23,14.13,8.81,2.38,15.26,88.91
scottish_highlands,2012-09-24,13.35,5.84,4.07,20.38,83.74
scottish_highlands,2012-09-25,14.38,10.96,6.35,19.71,69.55
scottish_highlands,2012-09-26,13.63,10.4,5.69,13.74,78.67
scottish_highlands,2012-09-27,10.77,12.23,5.91,18.39,74.17
scottish_highlands,2012-09-28,12.61,8.29,1.64,24.15,57.71
scottish_highlands,2012-09-29,10.8,5.6,6.7,19.39,55.33
scottish_highlands,2012-09-30,19.11,9.9,6.24,16.18,98.18
scottish_highlands,2012-10-01,12.75,8.53,8.2,20.94,77.85
scottish_highlands,2012-10-02,11.12,6.85,6.16,12.53,86.06
scottish_highlands,2012-10-03,19.41,5.47,0.0,18.8,83.87
scottish_highlands,2012-10-04,17.46,4.46,0.0,20.19,89.81
scottish_highlands,2012-10-05,12.15,8.1,1.84,13.05,74.02
scottish_highlands,2012-10-06,11.09,7.38,9.81,25.88,63.81
scottish_highlands,2012-10-07,16.96,-0.38,10.43,22.14,77.75
scottish_highlands,2012-10-08,12.91,4.23,1.48,18.87,82.74
scottish_highlands,2012-10-09,9.39,5.42,3.78,21.15,66.97
scottish_highlands,2012-10-10,16.17,9.29,3.5,11.27,74.18
scottish_highlands,2012-10-11,10.93,1.54,3.44,14.83,53.32
scottish_highlands,2012-10-12,12.45,4.27,3.02,32.81,59.33
scottish_highlands,2012-10-13,15.0,6.97,8.34,24.0,63.03
scottish_highlands,2012-10-14,13.0,7.6,1.74,8.92,48.69
scottish_highlands,2012-10-15,11.75,6.35,2.62,24.84,88.01
