area_id,date,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,cloudcover_mean
patagonia,2007-05-25,-4.4,-7.3,11.3,12.2,79
patagonia,2007-05-26,-5.9,-7.4,0.3,6.6,33
patagonia,2007-05-27,-3.2,-8.6,0.0,7.7,33
patagonia,2007-05-28,-2.8,-9.0,0.0,9.1,91
patagonia,2007-05-29,-4.2,-10.5,0.0,8.1,99
patagonia,2007-05-30,-6.2,-10.8,1.5,14.3,77
patagonia,2007-05-31,-6.0,-8.6,26.6,16.1,96
patagonia,2007-06-01,-2.3,-7.5,35.3,16.4,100
patagonia,2007-06-02,0.3,-2.3,26.5,16.3,100
patagonia,2007-06-03,0.3,-0.8,56.4,17.1,100
patagonia,2007-06-04,-1.0,-4.2,22.7,19.2,99
patagonia,2007-06-05,-3.2,-5.7,11.1,9.8,76
patagonia,2007-06-06,-2.2,-5.3,2.3,6.9,99
patagonia,2007-06-07,-2.6,-4.5,3.1,7.8,88
patagonia,2007-06-08,-5.0,-6.9,0.8,6.2,93
patagonia,2007-06-09,-5.6,-6.6,2.3,5.4,97
patagonia,2007-06-10,-6.6,-7.8,0.4,8.5,94
patagonia,2007-06-11,-6.1,-7.5,0.9,6.2,85
patagonia,2007-06-12,-7.5,-8.8,0.2,5.6,93
patagonia,2007-06-13,-6.3,-8.5,1.5,10.5,98
patagonia,2007-06-14,-4.6,-6.6,11.2,12.7,97
patagonia,2007-06-15,-6.3,-9.3,18.5,13.0,84
patagonia,2007-06-16,-6.8,-10.0,3.9,14.3,80
patagonia,2007-06-17,-5.0,-6.6,34.3,15.3,100
patagonia,2007-06-18,-3.9,-5.8,32.7,15.8,99
patagonia,2007-06-19,-5.1,-7.6,17.9,13.0,96
patagonia,2007-06-20,-7.7,-8.7,1.8,9.4,90
patagonia,2007-06-21,-7.5,-10.5,4.6,10.3,93
patagonia,2007-06-22,-7.5,-10.4,0.0,4.7,80
patagonia,2007-06-23,-5.8,-11.5,5.9,14.5,91
patagonia,2007-06-24,-2.8,-5.7,68.1,17.8,100
patagonia,2007-06-25,-2.5,-3.9,67.0,16.5,100
patagonia,2007-06-26,-0.9,-4.4,9.7,11.4,95
patagonia,2007-06-27,-3.2,-4.6,11.6,12.8,90
patagonia,2007-06-28,-3.8,-5.3,26.5,12.1,97
patagonia,2007-06-29,-3.6,-6.5,0.8,8.7,91
patagonia,2007-06-30,-3.5,-6.7,0.0,8.8,71
patagonia,2007-07-01,-3.6,-9.1,0.0,9.6,59
patagonia,2007-07-02,-1.1,-9.7,3.5,15.6,93
patagonia,2007-07-03,-6.5,-8.8,35.5,16.2,98
patagonia,2007-07-04,-9.5,-12.1,15.9,14.1,96
patagonia,2007-07-05,-11.0,-12.6,9.3,12.8,93
patagonia,2007-07-06,-10.0,-12.6,5.8,9.8,71
patagonia,2007-07-07,-9.5,-10.8,5.6,8.5,96
patagonia,2007-07-08,-7.5,-9.4,2.7,7.7,97
patagonia,2007-07-09,-4.7,-7.4,8.0,8.7,100
patagonia,2007-07-10,-3.1,-4.7,0.1,7.0,99
patagonia,2007-07-11,-3.9,-6.4,2.1,6.6,93
patagonia,2007-07-12,-5.2,-7.6,0.0,9.1,60
patagonia,2007-07-13,-2.5,-8.8,0.0,9.4,35
patagonia,2007-07-14,-2.9,-5.0,1.4,10.4,89
patagonia,2007-07-15,-4.7,-7.3,14.1,11.1,95
patagonia,2007-07-16,-5.9,-7.1,14.5,10.2,94
patagonia,2007-07-17,-5.7,-7.5,8.0,9.2,96
patagonia,2007-07-18,-2.8,-5.8,13.9,11.8,97
patagonia,2007-07-19,-4.0,-6.1,1.9,8.3,92
patagonia,2007-07-20,-4.7,-6.6,3.6,10.5,84
patagonia,2007-07-21,-5.4,-7.1,2.4,8.4,80
patagonia,2007-07-22,-6.5,-8.7,14.0,9.0,91
patagonia,2007-07-23,-6.2,-8.5,8.4,10.9,98
patagonia,2007-07-24,-4.4,-5.9,26.7,12.5,100
patagonia,2007-07-25,-4.1,-7.2,28.4,13.4,98
patagonia,2007-07-26,-4.5,-10.0,3.5,10.1,51
patagonia,2007-07-27,-3.7,-8.3,2.1,9.7,48
patagonia,2007-07-28,-0.8,-3.7,1.9,13.6,90
patagonia,2007-07-29,-2.3,-6.2,13.1,11.0,87
patagonia,2007-07-30,-6.1,-7.9,16.4,11.8,90
patagonia,2007-07-31,-5.4,-6.5,12.6,11.5,92
patagonia,2007-08-01,-4.6,-5.8,0.3,11.9,93
patagonia,2007-08-02,-3.3,-6.1,11.1,16.4,97
patagonia,2007-08-03,-4.1,-6.0,34.5,11.5,98
patagonia,2007-08-04,-5.6,-8.3,4.8,9.2,67
patagonia,2007-08-05,-3.1,-7.9,16.8,17.1,99
patagonia,2007-08-06,-3.9,-9.0,42.4,19.4,95
patagonia,2007-08-07,-7.7,-9.2,17.8,13.8,93
patagonia,2007-08-08,-5.6,-8.8,10.2,11.4,86
patagonia,2007-08-09,-4.7,-8.1,0.2,14.8,93
patagonia,2007-08-10,-3.1,-5.0,13.6,16.5,99
patagonia,2007-08-11,-4.6,-6.0,14.8,10.0,100
patagonia,2007-08-12,-2.1,-4.5,10.8,7.1,100
patagonia,2007-08-13,-3.1,-7.3,6.0,8.7,93
patagonia,2007-08-14,-6.5,-9.1,3.6,7.0,61
patagonia,2007-08-15,-4.7,-6.7,0.0,5.9,90
patagonia,2007-08-16,-1.9,-6.8,0.0,7.8,53
patagonia,2007-08-17,-1.5,-5.3,0.0,8.0,8
patagonia,2007-08-18,-3.0,-5.9,0.3,9.4,79
patagonia,2007-08-19,-5.2,-7.5,8.2,13.0,88
patagonia,2007-08-20,-4.9,-7.4,16.4,11.6,88
patagonia,2007-08-21,-6.1,-7.7,20.1,17.4,92
patagonia,2007-08-22,-6.2,-9.2,24.2,13.7,93
patagonia,2007-08-23,-6.2,-8.6,2.0,12.5,90
patagonia,2007-08-24,-4.5,-7.4,13.9,21.9,98
patagonia,2007-08-25,-4.0,-7.1,8.4,16.4,89
patagonia,2007-08-26,-2.9,-4.9,37.2,17.3,100
patagonia,2007-08-27,-4.0,-6.5,21.0,20.0,91
patagonia,2007-08-28,-3.6,-6.4,14.9,15.1,99
patagonia,2007-08-29,-1.9,-3.7,28.7,17.7,100
patagonia,2007-08-30,-1.9,-6.6,46.6,16.1,98
patagonia,2007-08-31,-1.8,-7.1,17.4,15.8,94
patagonia,2007-09-01,-0.3,-2.8,8.2,16.6,99
patagonia,2007-09-02,-0.7,-3.1,4.5,11.2,93
patagonia,2007-09-03,-0.4,-5.3,7.0,8.7,96
patagonia,2007-09-04,-2.9,-5.3,0.9,6.7,90
patagonia,2007-09-05,-3.8,-5.6,0.2,5.2,62
patagonia,2007-09-06,-3.1,-8.0,2.3,8.1,72
patagonia,2007-09-07,-2.6,-5.1,0.0,9.7,28
patagonia,2007-09-08,-2.1,-5.6,1.4,10.5,91
patagonia,2007-09-09,-1.1,-4.8,0.1,6.9,92
patagonia,2007-09-10,-2.9,-4.8,1.1,6.6,94
patagonia,2007-09-11,-2.8,-5.0,0.0,5.0,69
patagonia,2007-09-12,-3.8,-7.4,0.0,5.4,89
patagonia,2007-09-13,-2.3,-4.9,0.0,5.9,81
patagonia,2007-09-14,2.7,-9.5,0.0,5.6,44
patagonia,2007-09-15,4.1,-2.6,0.0,5.9,1
patagonia,2007-09-16,4.2,-2.7,0.0,6.6,7
patagonia,2007-09-17,1.4,-2.9,0.0,7.9,8
patagonia,2007-09-18,-0.6,-6.2,0.0,8.3,47
patagonia,2007-09-19,-1.4,-3.6,2.2,7.1,99
patagonia,2007-09-20,-2.0,-4.9,2.3,6.6,92
patagonia,2007-09-21,-3.6,-8.0,2.6,8.9,78
patagonia,2007-09-22,-3.8,-6.1,1.2,6.6,89
patagonia,2007-09-23,-2.4,-5.6,1.0,14.1,96
patagonia,2007-09-24,0.5,-3.4,1.8,11.7,100
patagonia,2007-09-25,-0.8,-3.0,8.6,12.7,96
patagonia,2007-09-26,-2.7,-3.9,9.1,18.7,99
patagonia,2007-09-27,-3.3,-5.1,33.9,18.6,97
patagonia,2007-09-28,-1.4,-3.0,12.8,20.7,100
patagonia,2007-09-29,-1.8,-2.7,62.9,20.4,100
patagonia,2007-09-30,-0.0,-5.4,34.7,18.3,100
patagonia,2007-10-01,-4.3,-6.2,24.9,20.7,88
patagonia,2007-10-02,-2.1,-4.8,1.7,6.6,81
patagonia,2007-10-03,-1.3,-7.4,11.9,16.6,82
patagonia,2007-10-04,-4.7,-7.2,15.7,13.5,88
patagonia,2007-10-05,-4.0,-6.8,22.6,13.8,95
patagonia,2007-10-06,-2.8,-7.4,2.0,6.1,85
patagonia,2007-10-07,-2.8,-5.5,0.0,8.1,81
patagonia,2007-10-08,-3.9,-8.0,4.3,14.5,79
patagonia,2007-10-09,-2.1,-6.5,0.1,5.8,51
patagonia,2007-10-10,-1.2,-10.1,0.0,8.7,53
patagonia,2007-10-11,-1.8,-4.9,8.9,12.7,95
patagonia,2007-10-12,-0.2,-3.0,1.0,9.4,97
patagonia,2007-10-13,-1.4,-3.5,10.4,17.6,99
patagonia,2007-10-14,0.8,-2.9,30.5,19.1,100
patagonia,2007-10-15,-3.0,-6.4,49.6,15.0,99
patagonia,2007-10-16,-4.6,-6.9,24.8,15.8,98
patagonia,2007-10-17,-5.6,-7.5,28.0,16.3,90
patagonia,2007-10-18,-1.6,-6.2,16.9,14.2,100
patagonia,2007-10-19,1.1,-1.4,11.3,7.9,100
patagonia,2007-10-20,-1.3,-3.5,13.7,11.7,97
patagonia,2007-10-21,-0.5,-3.7,10.7,11.4,98
patagonia,2007-10-22,-2.1,-3.6,31.8,16.9,95
patagonia,2007-10-23,0.4,-3.4,37.5,16.1,100
patagonia,2007-10-24,1.6,-1.9,7.7,9.9,95
patagonia,2007-10-25,-2.0,-3.2,13.9,13.6,97
patagonia,2007-10-26,-2.0,-8.2,23.4,16.0,94
patagonia,2007-10-27,-5.2,-8.2,15.4,15.3,89
patagonia,2007-10-28,-5.5,-9.2,4.4,9.8,62
patagonia,2007-10-29,-4.5,-8.5,4.6,14.6,76
patagonia,2007-10-30,-3.8,-7.3,16.3,14.5,94
patagonia,2007-10-31,-1.6,-7.8,13.3,19.5,95
patagonia,2007-11-01,-1.7,-3.6,15.2,18.1,96
patagonia,2007-11-02,-2.1,-7.3,31.8,17.3,93
patagonia,2007-11-03,-4.1,-8.6,1.9,11.6,82
patagonia,2007-11-04,-2.0,-4.6,20.4,14.4,94
patagonia,2007-11-05,-2.8,-5.7,37.6,15.9,99
patagonia,2007-11-06,-3.3,-5.4,20.2,12.4,97
patagonia,2007-11-07,-3.8,-6.6,22.5,10.5,91
patagonia,2007-11-08,-4.7,-7.7,11.5,8.8,76
patagonia,2007-11-09,-4.4,-7.5,13.7,12.0,90
patagonia,2007-11-10,-4.0,-8.0,12.4,12.2,93
patagonia,2007-11-11,-4.1,-6.7,23.5,12.7,95
patagonia,2007-11-12,-3.8,-6.8,12.3,10.8,81
patagonia,2007-11-13,-2.7,-6.8,0.0,9.0,74
patagonia,2007-11-14,-0.7,-5.1,1.3,11.2,99
patagonia,2007-11-15,0.2,-3.2,5.0,12.8,99
patagonia,2007-11-16,-2.0,-6.1,15.0,10.6,97
patagonia,2007-11-17,-3.2,-6.7,29.1,21.7,92
patagonia,2007-11-18,-2.6,-3.4,54.9,15.8,100
patagonia,2007-11-19,0.2,-2.5,32.0,15.4,100
patagonia,2007-11-20,1.7,-0.3,2.8,9.7,98
patagonia,2007-11-21,1.9,-1.0,2.5,9.5,97
patagonia,2007-11-22,-0.8,-4.2,1.5,8.1,75
patagonia,2007-11-23,2.8,-4.6,0.0,12.7,49
patagonia,2007-11-24,-0.7,-4.4,21.4,13.6,93
patagonia,2007-11-25,-2.3,-5.4,14.9,18.0,95
patagonia,2007-11-26,-1.9,-3.8,32.7,16.8,97
patagonia,2007-11-27,-0.8,-4.9,14.3,17.6,89
patagonia,2007-11-28,1.7,-2.6,1.7,11.4,85
patagonia,2007-11-29,2.9,-2.8,5.2,13.1,78
patagonia,2007-11-30,-0.4,-3.5,10.8,15.3,81
patagonia,2007-12-01,-0.5,-3.1,18.0,16.7,94
patagonia,2007-12-02,-2.3,-5.0,20.3,13.7,91
patagonia,2007-12-03,-3.1,-6.3,21.3,11.5,89
patagonia,2007-12-04,-1.9,-5.4,17.0,18.1,98
patagonia,2007-12-05,0.2,-2.4,11.5,13.8,100
patagonia,2007-12-06,2.0,-1.7,5.9,16.2,99
patagonia,2007-12-07,-2.3,-4.3,30.0,16.4,90
patagonia,2007-12-08,-1.8,-5.3,18.0,18.4,96
patagonia,2007-12-09,-3.1,-5.5,18.6,10.4,87
patagonia,2007-12-10,-1.9,-5.9,11.9,18.2,97
patagonia,2007-12-11,-0.6,-4.1,42.2,17.9,100
patagonia,2007-12-12,-0.2,-3.5,35.9,23.4,100
patagonia,2007-12-13,1.3,-3.5,1.4,9.5,51
patagonia,2007-12-14,-0.6,-3.1,7.7,13.8,96
patagonia,2007-12-15,1.8,-1.0,5.2,9.4,99
patagonia,2007-12-16,3.3,0.7,12.7,9.4,100
patagonia,2007-12-17,3.7,0.5,0.0,8.8,98
patagonia,2007-12-18,3.0,1.2,17.9,12.8,100
patagonia,2007-12-19,2.0,-3.0,9.0,11.1,90
patagonia,2007-12-20,-0.8,-3.9,18.8,16.1,88
patagonia,2007-12-21,-1.1,-4.3,8.6,16.9,87
patagonia,2007-12-22,-0.2,-1.9,27.1,13.2,99
patagonia,2007-12-23,1.5,-2.2,1.4,13.6,100
patagonia,2007-12-24,4.3,1.1,0.0,12.2,91
patagonia,2007-12-25,4.3,0.1,3.2,9.7,94
patagonia,2007-12-26,5.1,-0.3,1.8,15.3,95
patagonia,2007-12-27,2.9,-0.3,11.9,12.4,86
patagonia,2007-12-28,1.9,-0.7,14.5,12.8,94
patagonia,2007-12-29,1.6,-2.7,19.8,13.1,96
patagonia,2007-12-30,-1.2,-4.2,16.3,14.6,87
patagonia,2007-12-31,1.6,-2.6,12.8,17.1,95
patagonia,2008-01-01,-0.8,-3.6,46.0,13.0,100
patagonia,2008-01-02,-2.7,-4.9,26.3,14.1,95
patagonia,2008-01-03,-1.0,-4.5,10.6,20.0,90
patagonia,2008-01-04,0.4,-2.1,26.4,16.3,100
patagonia,2008-01-05,0.8,-3.5,9.4,17.6,86
patagonia,2008-01-06,2.8,-0.0,25.0,11.1,100
patagonia,2008-01-07,2.8,-1.6,34.1,15.6,99
patagonia,2008-01-08,-1.3,-4.1,19.0,19.4,84
patagonia,2008-01-09,-1.4,-4.7,5.3,9.2,75
patagonia,2008-01-10,-1.4,-5.8,13.5,13.8,88
patagonia,2008-01-11,1.5,-2.6,5.8,11.8,99
patagonia,2008-01-12,1.8,-1.0,26.4,12.6,96
patagonia,2008-01-13,1.1,-1.8,15.0,10.1,95
patagonia,2008-01-14,1.0,-1.4,15.9,11.2,95
patagonia,2008-01-15,0.7,-3.5,2.0,16.4,94
patagonia,2008-01-16,1.6,-1.3,15.5,16.3,98
patagonia,2008-01-17,1.9,-1.4,22.3,11.2,100
patagonia,2008-01-18,2.4,-0.1,10.9,11.4,97
patagonia,2008-01-19,5.0,0.2,0.0,12.3,83
patagonia,2008-01-20,3.2,1.2,3.6,11.0,100
patagonia,2008-01-21,3.0,0.6,2.9,19.1,99
patagonia,2008-01-22,5.4,1.5,1.8,12.2,89
patagonia,2008-01-23,6.5,2.7,3.4,11.0,94
patagonia,2008-01-24,14.6,-1.0,0.2,8.5,61
patagonia,2008-01-25,11.6,4.3,2.8,13.0,50
patagonia,2008-01-26,7.7,2.1,7.5,9.5,89
patagonia,2008-01-27,4.1,1.2,2.9,13.2,83
patagonia,2008-01-28,8.8,-0.5,0.0,10.4,36
patagonia,2008-01-29,10.0,3.2,0.0,13.0,85
patagonia,2008-01-30,7.5,2.3,3.3,13.5,87
patagonia,2008-01-31,2.4,-1.3,24.7,13.6,93
patagonia,2008-02-01,2.0,-2.9,2.0,14.9,86
patagonia,2008-02-02,6.0,1.2,10.1,13.0,100
patagonia,2008-02-03,5.8,-0.3,28.6,13.5,96
patagonia,2008-02-04,1.5,-2.9,3.9,14.7,73
patagonia,2008-02-05,1.6,-2.5,6.9,15.9,91
patagonia,2008-02-06,-0.3,-3.8,11.8,14.4,71
patagonia,2008-02-07,7.7,-1.9,1.3,7.4,77
patagonia,2008-02-08,3.9,1.9,15.3,10.0,100
patagonia,2008-02-09,2.8,1.7,17.6,12.3,100
patagonia,2008-02-10,7.6,2.9,13.6,13.6,99
patagonia,2008-02-11,5.7,-0.6,16.4,21.2,74
patagonia,2008-02-12,1.0,-2.5,20.8,16.9,89
patagonia,2008-02-13,1.5,-1.4,6.9,7.6,100
patagonia,2008-02-14,1.4,-1.5,3.1,13.7,88
patagonia,2008-02-15,2.9,-0.2,43.2,12.9,100
patagonia,2008-02-16,1.3,-3.4,30.3,11.3,98
patagonia,2008-02-17,-0.9,-4.5,14.2,15.6,93
patagonia,2008-02-18,2.7,-0.9,4.4,14.0,100
patagonia,2008-02-19,3.2,1.5,32.4,15.3,100
patagonia,2008-02-20,2.4,1.2,9.3,11.9,99
patagonia,2008-02-21,2.2,1.1,56.2,19.3,100
patagonia,2008-02-22,4.3,0.5,4.1,12.6,96
patagonia,2008-02-23,4.8,1.9,3.9,14.3,99
patagonia,2008-02-24,8.6,4.3,2.2,9.4,97
patagonia,2008-02-25,8.8,3.2,2.1,12.7,96
patagonia,2008-02-26,7.0,4.5,16.9,12.5,97
patagonia,2008-02-27,11.0,2.4,17.0,17.0,93
patagonia,2008-02-28,5.7,-1.0,2.5,15.0,73
patagonia,2008-02-29,3.7,-1.7,30.1,14.3,83
patagonia,2008-03-01,1.8,-1.4,10.8,15.6,93
patagonia,2008-03-02,8.0,0.9,0.1,10.2,72
patagonia,2008-03-03,7.2,-2.6,0.0,6.9,73
patagonia,2008-03-04,5.7,2.6,0.3,7.7,87
patagonia,2008-03-05,2.4,1.0,1.7,12.6,87
patagonia,2008-03-06,3.8,1.3,0.0,13.1,81
patagonia,2008-03-07,5.3,0.5,20.6,13.9,98
patagonia,2008-03-08,0.2,-3.7,12.1,8.6,92
patagonia,2008-03-09,1.0,-3.5,2.9,13.5,97
patagonia,2008-03-10,2.5,0.8,16.6,13.1,100
patagonia,2008-03-11,1.2,-2.0,6.7,12.9,91
