area_id,day_of_year,temperature_2m_max_normal_mean,temperature_2m_max_normal_std,temperature_2m_min_normal_mean,temperature_2m_min_normal_std,precipitation_sum_normal_mean,precipitation_sum_normal_std,windspeed_10m_max_normal_mean,windspeed_10m_max_normal_std,cloudcover_mean_normal_mean,cloudcover_mean_normal_std
costa_rica_cloud_forest,43,24.0,1.5,15.5,1.2,9.49,5.0,12.0,3,89.99,10
costa_rica_cloud_forest,44,24.0,1.5,15.5,1.2,9.49,5.0,12.0,3,89.98,10
costa_rica_cloud_forest,45,23.99,1.5,15.49,1.2,9.48,5.0,11.99,3,89.96,10
costa_rica_cloud_forest,46,23.99,1.5,15.49,1.2,9.48,5.0,11.99,3,89.95,10
costa_rica_cloud_forest,47,23.99,1.5,15.49,1.2,9.47,5.0,11.99,3,89.93,10
costa_rica_cloud_forest,48,23.98,1.5,15.49,1.2,9.46,5.0,11.98,3,89.91,10
costa_rica_cloud_forest,49,23.98,1.5,15.48,1.2,9.45,5.0,11.98,3,89.88,10
costa_rica_cloud_forest,50,23.97,1.5,15.48,1.2,9.43,5.0,11.97,3,89.85,10
costa_rica_cloud_forest,51,23.96,1.5,15.47,1.2,9.42,5.0,11.96,3,89.82,10
costa_rica_cloud_forest,52,23.96,1.5,15.47,1.2,9.4,5.0,11.96,3,89.79,10
costa_rica_cloud_forest,53,23.95,1.5,15.46,1.2,9.39,5.0,11.95,3,89.75,10
costa_rica_cloud_forest,54,23.94,1.5,15.46,1.2,9.37,5.0,11.94,3,89.71,10
costa_rica_cloud_forest,55,23.93,1.5,15.45,1.2,9.35,5.0,11.93,3,89.67,10
costa_rica_cloud_forest,56,23.92,1.5,15.44,1.2,9.33,5.0,11.92,3,89.62,10
costa_rica_cloud_forest,57,23.91,1.5,15.44,1.2,9.31,5.0,11.91,3,89.57,10
costa_rica_cloud_forest,58,23.9,1.5,15.43,1.2,9.29,5.0,11.9,3,89.52,10
costa_rica_cloud_forest,59,23.89,1.5,15.42,1.2,9.26,5.0,11.89,3,89.47,10
costa_rica_cloud_forest,60,23.88,1.5,15.41,1.2,9.24,5.0,11.88,3,89.41,10
costa_rica_cloud_forest,61,23.87,1.5,15.4,1.2,9.21,5.0,11.87,3,89.35,10
costa_rica_cloud_forest,62,23.86,1.5,15.39,1.2,9.18,5.0,11.86,3,89.29,10
costa_rica_cloud_forest,63,23.85,1.5,15.38,1.2,9.15,5.0,11.85,3,89.23,10
costa_rica_cloud_forest,64,23.83,1.5,15.37,1.2,9.12,5.0,11.83,3,89.16,10
costa_rica_cloud_forest,65,23.82,1.5,15.36,1.2,9.09,5.0,11.82,3,89.09,10
costa_rica_cloud_forest,66,23.8,1.5,15.35,1.2,9.06,5.0,11.8,3,89.02,10
costa_rica_cloud_forest,67,23.79,1.5,15.34,1.2,9.02,5.0,11.79,3,88.94,10
costa_rica_cloud_forest,68,23.77,1.5,15.33,1.2,8.99,5.0,11.77,3,88.86,10
costa_rica_cloud_forest,69,23.76,1.5,15.32,1.2,8.95,5.0,11.76,3,88.78,10
costa_rica_cloud_forest,70,23.74,1.5,15.3,1.2,8.91,5.0,11.74,3,88.7,10
costa_rica_cloud_forest,71,23.72,1.5,15.29,1.2,8.87,5.0,11.72,3,88.61,10
costa_rica_cloud_forest,72,23.7,1.5,15.28,1.2,8.83,5.0,11.7,3,88.52,10
costa_rica_cloud_forest,73,23.69,1.5,15.26,1.2,8.79,5.0,11.69,3,88.43,10
costa_rica_cloud_forest,74,23.67,1.5,15.25,1.2,8.75,5.0,11.67,3,88.34,10
costa_rica_cloud_forest,75,23.65,1.5,15.24,1.2,8.71,5.0,11.65,3,88.24,10
costa_rica_cloud_forest,76,23.63,1.5,15.22,1.2,8.66,5.0,11.63,3,88.14,10
costa_rica_cloud_forest,77,23.61,1.5,15.21,1.2,8.62,5.0,11.61,3,88.04,10
costa_rica_cloud_forest,78,23.59,1.5,15.19,1.2,8.57,5.0,11.59,3,87.94,10
costa_rica_cloud_forest,79,23.57,1.5,15.17,1.2,8.52,5.0,11.57,3,87.83,10
costa_rica_cloud_forest,80,23.54,1.5,15.16,1.2,8.47,5.0,11.54,3,87.72,10
costa_rica_cloud_forest,81,23.52,1.5,15.14,1.2,8.42,5.0,11.52,3,87.61,10
costa_rica_cloud_forest,82,23.5,1.5,15.12,1.2,8.37,5.0,11.5,3,87.5,10
costa_rica_cloud_forest,83,23.48,1.5,15.11,1.2,8.32,5.0,11.48,3,87.38,10
costa_rica_cloud_forest,84,23.45,1.5,15.09,1.2,8.27,5.0,11.45,3,87.27,10
costa_rica_cloud_forest,85,23.43,1.5,15.07,1.2,8.22,5.0,11.43,3,87.15,10
costa_rica_cloud_forest,86,23.41,1.5,15.05,1.2,8.16,5.0,11.41,3,87.03,10
costa_rica_cloud_forest,87,23.38,1.5,15.04,1.2,8.11,5.0,11.38,3,86.9,10
costa_rica_cloud_forest,88,23.36,1.5,15.02,1.2,8.05,5.0,11.36,3,86.78,10
costa_rica_cloud_forest,89,23.33,1.5,15.0,1.2,7.99,5.0,11.33,3,86.65,10
costa_rica_cloud_forest,90,23.3,1.5,14.98,1.2,7.93,5.0,11.3,3,86.52,10
costa_rica_cloud_forest,91,23.28,1.5,14.96,1.2,7.87,5.0,11.28,3,86.39,10
costa_rica_cloud_forest,92,23.25,1.5,14.94,1.2,7.81,5.0,11.25,3,86.25,10
costa_rica_cloud_forest,93,23.22,1.5,14.92,1.2,7.75,5.0,11.22,3,86.12,10
costa_rica_cloud_forest,94,23.2,1.5,14.9,1.2,7.69,5.0,11.2,3,85.98,10
costa_rica_cloud_forest,95,23.17,1.5,14.88,1.2,7.63,5.0,11.17,3,85.84,10
costa_rica_cloud_forest,96,23.14,1.5,14.86,1.2,7.57,5.0,11.14,3,85.7,10
costa_rica_cloud_forest,97,23.11,1.5,14.83,1.2,7.5,5.0,11.11,3,85.56,10
costa_rica_cloud_forest,98,23.08,1.5,14.81,1.2,7.44,5.0,11.08,3,85.42,10
costa_rica_cloud_forest,99,23.05,1.5,14.79,1.2,7.37,5.0,11.05,3,85.27,10
costa_rica_cloud_forest,100,23.02,1.5,14.77,1.2,7.31,5.0,11.02,3,85.12,10
costa_rica_cloud_forest,101,23.0,1.5,14.75,1.2,7.24,5.0,11.0,3,84.98,10
costa_rica_cloud_forest,102,22.97,1.5,14.72,1.2,7.17,5.0,10.97,3,84.83,10
costa_rica_cloud_forest,103,22.93,1.5,14.7,1.2,7.1,5.0,10.93,3,84.67,10
costa_rica_cloud_forest,104,22.9,1.5,14.68,1.2,7.03,5.0,10.9,3,84.52,10
costa_rica_cloud_forest,105,22.87,1.5,14.65,1.2,6.96,5.0,10.87,3,84.37,10
costa_rica_cloud_forest,106,22.84,1.5,14.63,1.2,6.89,5.0,10.84,3,84.21,10
costa_rica_cloud_forest,107,22.81,1.5,14.61,1.2,6.82,5.0,10.81,3,84.05,10
costa_rica_cloud_forest,108,22.78,1.5,14.58,1.2,6.75,5.0,10.78,3,83.9,10
costa_rica_cloud_forest,109,22.75,1.5,14.56,1.2,6.68,5.0,10.75,3,83.74,10
costa_rica_cloud_forest,110,22.72,1.5,14.54,1.2,6.61,5.0,10.72,3,83.58,10
costa_rica_cloud_forest,111,22.68,1.5,14.51,1.2,6.54,5.0,10.68,3,83.42,10
costa_rica_cloud_forest,112,22.65,1.5,14.49,1.2,6.46,5.0,10.65,3,83.25,10
costa_rica_cloud_forest,113,22.62,1.5,14.46,1.2,6.39,5.0,10.62,3,83.09,10
costa_rica_cloud_forest,114,22.59,1.5,14.44,1.2,6.32,5.0,10.59,3,82.93,10
costa_rica_cloud_forest,115,22.55,1.5,14.41,1.2,6.24,5.0,10.55,3,82.76,10
costa_rica_cloud_forest,116,22.52,1.5,14.39,1.2,6.17,5.0,10.52,3,82.6,10
costa_rica_cloud_forest,117,22.49,1.5,14.36,1.2,6.09,5.0,10.49,3,82.43,10
costa_rica_cloud_forest,118,22.45,1.5,14.34,1.2,6.02,5.0,10.45,3,82.26,10
costa_rica_cloud_forest,119,22.42,1.5,14.31,1.2,5.94,5.0,10.42,3,82.09,10
costa_rica_cloud_forest,120,22.38,1.5,14.29,1.2,5.87,5.0,10.38,3,81.92,10
costa_rica_cloud_forest,121,22.35,1.5,14.26,1.2,5.79,5.0,10.35,3,81.76,10
costa_rica_cloud_forest,122,22.32,1.5,14.24,1.2,5.71,5.0,10.32,3,81.59,10
costa_rica_cloud_forest,123,22.28,1.5,14.21,1.2,5.64,5.0,10.28,3,81.42,10
costa_rica_cloud_forest,124,22.25,1.5,14.19,1.2,5.56,5.0,10.25,3,81.24,10
costa_rica_cloud_forest,125,22.21,1.5,14.16,1.2,5.48,5.0,10.21,3,81.07,10
costa_rica_cloud_forest,126,22.18,1.5,14.14,1.2,5.41,5.0,10.18,3,80.9,10
costa_rica_cloud_forest,127,22.15,1.5,14.11,1.2,5.33,5.0,10.15,3,80.73,10
costa_rica_cloud_forest,128,22.11,1.5,14.08,1.2,5.25,5.0,10.11,3,80.56,10
costa_rica_cloud_forest,129,22.08,1.5,14.06,1.2,5.17,5.0,10.08,3,80.39,10
costa_rica_cloud_forest,130,22.04,1.5,14.03,1.2,5.1,5.0,10.04,3,80.22,10
costa_rica_cloud_forest,131,22.01,1.5,14.01,1.2,5.02,5.0,10.01,3,80.04,10
costa_rica_cloud_forest,132,21.97,1.5,13.98,1.2,4.94,5.0,9.97,3,79.87,10
costa_rica_cloud_forest,133,21.94,1.5,13.95,1.2,4.86,5.0,9.94,3,79.7,10
costa_rica_cloud_forest,134,21.91,1.5,13.93,1.2,4.79,5.0,9.91,3,79.53,10
costa_rica_cloud_forest,135,21.87,1.5,13.9,1.2,4.71,5.0,9.87,3,79.35,10
costa_rica_cloud_forest,136,21.84,1.5,13.88,1.2,4.63,5.0,9.84,3,79.18,10
costa_rica_cloud_forest,137,21.8,1.5,13.85,1.2,4.56,5.0,9.8,3,79.01,10
costa_rica_cloud_forest,138,21.77,1.5,13.83,1.2,4.48,5.0,9.77,3,78.84,10
costa_rica_cloud_forest,139,21.73,1.5,13.8,1.2,4.4,5.0,9.73,3,78.67,10
costa_rica_cloud_forest,140,21.7,1.5,13.77,1.2,4.32,5.0,9.7,3,78.5,10
costa_rica_cloud_forest,141,21.67,1.5,13.75,1.2,4.25,5.0,9.67,3,78.33,10
costa_rica_cloud_forest,142,21.63,1.5,13.72,1.2,4.17,5.0,9.63,3,78.16,10
costa_rica_cloud_forest,143,21.6,1.5,13.7,1.2,4.1,5.0,9.6,3,77.99,10
costa_rica_cloud_forest,144,21.56,1.5,13.67,1.2,4.02,5.0,9.56,3,77.82,10
costa_rica_cloud_forest,145,21.53,1.5,13.65,1.2,3.94,5.0,9.53,3,77.66,10
costa_rica_cloud_forest,146,21.5,1.5,13.62,1.2,3.87,5.0,9.5,3,77.49,10
costa_rica_cloud_forest,147,21.46,1.5,13.6,1.2,3.79,5.0,9.46,3,77.32,10
costa_rica_cloud_forest,148,21.43,1.5,13.57,1.2,3.72,5.0,9.43,3,77.16,10
costa_rica_cloud_forest,149,21.4,1.5,13.55,1.2,3.65,5.0,9.4,3,76.99,10
costa_rica_cloud_forest,150,21.37,1.5,13.52,1.2,3.57,5.0,9.37,3,76.83,10
costa_rica_cloud_forest,151,21.33,1.5,13.5,1.2,3.5,5.0,9.33,3,76.67,10
costa_rica_cloud_forest,152,21.3,1.5,13.48,1.2,3.43,5.0,9.3,3,76.5,10
costa_rica_cloud_forest,153,21.27,1.5,13.45,1.2,3.35,5.0,9.27,3,76.34,10
costa_rica_cloud_forest,154,21.24,1.5,13.43,1.2,3.28,5.0,9.24,3,76.18,10
costa_rica_cloud_forest,155,21.2,1.5,13.4,1.2,3.21,5.0,9.2,3,76.02,10
costa_rica_cloud_forest,156,21.17,1.5,13.38,1.2,3.14,5.0,9.17,3,75.87,10
costa_rica_cloud_forest,157,21.14,1.5,13.36,1.2,3.07,5.0,9.14,3,75.71,10
costa_rica_cloud_forest,158,21.11,1.5,13.33,1.2,3.0,5.0,9.11,3,75.56,10
costa_rica_cloud_forest,159,21.08,1.5,13.31,1.2,2.93,5.0,9.08,3,75.4,10
costa_rica_cloud_forest,160,21.05,1.5,13.29,1.2,2.86,5.0,9.05,3,75.25,10
costa_rica_cloud_forest,161,21.02,1.5,13.26,1.2,2.79,5.0,9.02,3,75.1,10
costa_rica_cloud_forest,162,20.99,1.5,13.24,1.2,2.73,5.0,8.99,3,74.95,10
costa_rica_cloud_forest,163,20.96,1.5,13.22,1.2,2.66,5.0,8.96,3,74.8,10
costa_rica_cloud_forest,164,20.93,1.5,13.2,1.2,2.6,5.0,8.93,3,74.66,10
costa_rica_cloud_forest,165,20.9,1.5,13.18,1.2,2.53,5.0,8.9,3,74.51,10
costa_rica_cloud_forest,166,20.87,1.5,13.16,1.2,2.47,5.0,8.87,3,74.37,10
costa_rica_cloud_forest,167,20.85,1.5,13.13,1.2,2.4,5.0,8.85,3,74.23,10
costa_rica_cloud_forest,168,20.82,1.5,13.11,1.2,2.34,5.0,8.82,3,74.09,10
costa_rica_cloud_forest,169,20.79,1.5,13.09,1.2,2.28,5.0,8.79,3,73.95,10
costa_rica_cloud_forest,170,20.76,1.5,13.07,1.2,2.22,5.0,8.76,3,73.81,10
costa_rica_cloud_forest,171,20.74,1.5,13.05,1.2,2.16,5.0,8.74,3,73.68,10
costa_rica_cloud_forest,172,20.71,1.5,13.03,1.2,2.1,5.0,8.71,3,73.55,10
costa_rica_cloud_forest,173,20.68,1.5,13.01,1.2,2.04,5.0,8.68,3,73.42,10
costa_rica_cloud_forest,174,20.66,1.5,12.99,1.2,1.98,5.0,8.66,3,73.29,10
costa_rica_cloud_forest,175,20.63,1.5,12.97,1.2,1.92,5.0,8.63,3,73.16,10
costa_rica_cloud_forest,176,20.61,1.5,12.96,1.2,1.87,5.0,8.61,3,73.04,10
costa_rica_cloud_forest,177,20.58,1.5,12.94,1.2,1.81,5.0,8.58,3,72.91,10
costa_rica_cloud_forest,178,20.56,1.5,12.92,1.2,1.76,5.0,8.56,3,72.79,10
costa_rica_cloud_forest,179,20.54,1.5,12.9,1.2,1.7,5.0,8.54,3,72.68,10
costa_rica_cloud_forest,180,20.51,1.5,12.88,1.2,1.65,5.0,8.51,3,72.56,10
costa_rica_cloud_forest,181,20.49,1.5,12.87,1.2,1.6,5.0,8.49,3,72.45,10
costa_rica_cloud_forest,182,20.47,1.5,12.85,1.2,1.55,5.0,8.47,3,72.33,10
costa_rica_cloud_forest,183,20.44,1.5,12.83,1.2,1.5,5.0,8.44,3,72.22,10
costa_rica_cloud_forest,184,20.42,1.5,12.82,1.2,1.45,5.0,8.42,3,72.12,10
costa_rica_cloud_forest,185,20.4,1.5,12.8,1.2,1.41,5.0,8.4,3,72.01,10
costa_rica_cloud_forest,186,20.38,1.5,12.79,1.2,1.36,5.0,8.38,3,71.91,10
costa_rica_cloud_forest,187,20.36,1.5,12.77,1.2,1.31,5.0,8.36,3,71.81,10
costa_rica_cloud_forest,188,20.34,1.5,12.76,1.2,1.27,5.0,8.34,3,71.71,10
costa_rica_cloud_forest,189,20.32,1.5,12.74,1.2,1.23,5.0,8.32,3,71.62,10
costa_rica_cloud_forest,190,20.3,1.5,12.73,1.2,1.19,5.0,8.3,3,71.52,10
costa_rica_cloud_forest,191,20.29,1.5,12.72,1.2,1.15,5.0,8.29,3,71.43,10
costa_rica_cloud_forest,192,20.27,1.5,12.7,1.2,1.11,5.0,8.27,3,71.35,10
costa_rica_cloud_forest,193,20.25,1.5,12.69,1.2,1.07,5.0,8.25,3,71.26,10
costa_rica_cloud_forest,194,20.24,1.5,12.68,1.2,1.03,5.0,8.24,3,71.18,10
costa_rica_cloud_forest,195,20.22,1.5,12.66,1.2,0.99,5.0,8.22,3,71.1,10
costa_rica_cloud_forest,196,20.2,1.5,12.65,1.2,0.96,5.0,8.2,3,71.02,10
costa_rica_cloud_forest,197,20.19,1.5,12.64,1.2,0.93,5.0,8.19,3,70.95,10
costa_rica_cloud_forest,198,20.18,1.5,12.63,1.2,0.89,5.0,8.18,3,70.88,10
costa_rica_cloud_forest,199,20.16,1.5,12.62,1.2,0.86,5.0,8.16,3,70.81,10
costa_rica_cloud_forest,200,20.15,1.5,12.61,1.2,0.83,5.0,8.15,3,70.74,10
costa_rica_cloud_forest,201,20.14,1.5,12.6,1.2,0.8,5.0,8.14,3,70.68,10
costa_rica_cloud_forest,202,20.12,1.5,12.59,1.2,0.78,5.0,8.12,3,70.62,10
costa_rica_cloud_forest,203,20.11,1.5,12.58,1.2,0.75,5.0,8.11,3,70.56,10
costa_rica_cloud_forest,204,20.1,1.5,12.58,1.2,0.73,5.0,8.1,3,70.5,10
costa_rica_cloud_forest,205,20.09,1.5,12.57,1.2,0.7,5.0,8.09,3,70.45,10
costa_rica_cloud_forest,206,20.08,1.5,12.56,1.2,0.68,5.0,8.08,3,70.4,10
costa_rica_cloud_forest,207,20.07,1.5,12.55,1.2,0.66,5.0,8.07,3,70.35,10
costa_rica_cloud_forest,208,20.06,1.5,12.55,1.2,0.64,5.0,8.06,3,70.31,10
costa_rica_cloud_forest,209,20.05,1.5,12.54,1.2,0.62,5.0,8.05,3,70.27,10
costa_rica_cloud_forest,210,20.05,1.5,12.53,1.2,0.6,5.0,8.05,3,70.23,10
costa_rica_cloud_forest,211,20.04,1.5,12.53,1.2,0.59,5.0,8.04,3,70.2,10
costa_rica_cloud_forest,212,20.03,1.5,12.52,1.2,0.57,5.0,8.03,3,70.16,10
costa_rica_cloud_forest,213,20.03,1.5,12.52,1.2,0.56,5.0,8.03,3,70.13,10
costa_rica_cloud_forest,214,20.02,1.5,12.52,1.2,0.55,5.0,8.02,3,70.11,10
costa_rica_cloud_forest,215,20.02,1.5,12.51,1.2,0.54,5.0,8.02,3,70.08,10
costa_rica_cloud_forest,216,20.01,1.5,12.51,1.2,0.53,5.0,8.01,3,70.06,10
costa_rica_cloud_forest,217,20.01,1.5,12.51,1.2,0.52,5.0,8.01,3,70.04,10
costa_rica_cloud_forest,218,20.01,1.5,12.5,1.2,0.51,5.0,8.01,3,70.03,10
costa_rica_cloud_forest,219,20.0,1.5,12.5,1.2,0.51,5.0,8.0,3,70.02,10
costa_rica_cloud_forest,220,20.0,1.5,12.5,1.2,0.5,5.0,8.0,3,70.01,10
costa_rica_cloud_forest,221,20.0,1.5,12.5,1.2,0.5,5.0,8.0,3,70.0,10
costa_rica_cloud_forest,222,20.0,1.5,12.5,1.2,0.5,5.0,8.0,3,70.0,10
costa_rica_cloud_forest,223,20.0,1.5,12.5,1.2,0.5,5.0,8.0,3,70.0,10
costa_rica_cloud_forest,224,20.0,1.5,12.5,1.2,0.5,5.0,8.0,3,70.0,10
costa_rica_cloud_forest,225,20.0,1.5,12.5,1.2,0.5,5.0,8.0,3,70.01,10
costa_rica_cloud_forest,226,20.0,1.5,12.5,1.2,0.51,5.0,8.0,3,70.02,10
costa_rica_cloud_forest,227,20.01,1.5,12.5,1.2,0.51,5.0,8.01,3,70.03,10
costa_rica_cloud_forest,228,20.01,1.5,12.51,1.2,0.52,5.0,8.01,3,70.04,10
costa_rica_cloud_forest,229,20.01,1.5,12.51,1.2,0.53,5.0,8.01,3,70.06,10
costa_rica_cloud_forest,230,20.02,1.5,12.51,1.2,0.54,5.0,8.02,3,70.08,10
costa_rica_cloud_forest,231,20.02,1.5,12.52,1.2,0.55,5.0,8.02,3,70.11,10
costa_rica_cloud_forest,232,20.03,1.5,12.52,1.2,0.56,5.0,8.03,3,70.13,10
costa_rica_cloud_forest,233,20.03,1.5,12.52,1.2,0.57,5.0,8.03,3,70.16,10
costa_rica_cloud_forest,234,20.04,1.5,12.53,1.2,0.59,5.0,8.04,3,70.2,10
costa_rica_cloud_forest,235,20.05,1.5,12.53,1.2,0.6,5.0,8.05,3,70.23,10
costa_rica_cloud_forest,236,20.05,1.5,12.54,1.2,0.62,5.0,8.05,3,70.27,10
costa_rica_cloud_forest,237,20.06,1.5,12.55,1.2,0.64,5.0,8.06,3,70.31,10
costa_rica_cloud_forest,238,20.07,1.5,12.55,1.2,0.66,5.0,8.07,3,70.35,10
costa_rica_cloud_forest,239,20.08,1.5,12.56,1.2,0.68,5.0,8.08,3,70.4,10
costa_rica_cloud_forest,240,20.09,1.5,12.57,1.2,0.7,5.0,8.09,3,70.45,10
costa_rica_cloud_forest,241,20.1,1.5,12.58,1.2,0.73,5.0,8.1,3,70.5,10
costa_rica_cloud_forest,242,20.11,1.5,12.58,1.2,0.75,5.0,8.11,3,70.56,10
costa_rica_cloud_forest,243,20.12,1.5,12.59,1.2,0.78,5.0,8.12,3,70.62,10
costa_rica_cloud_forest,244,20.14,1.5,12.6,1.2,0.8,5.0,8.14,3,70.68,10
costa_rica_cloud_forest,245,20.15,1.5,12.61,1.2,0.83,5.0,8.15,3,70.74,10
costa_rica_cloud_forest,246,20.16,1.5,12.62,1.2,0.86,5.0,8.16,3,70.81,10
costa_rica_cloud_forest,247,20.18,1.5,12.63,1.2,0.89,5.0,8.18,3,70.88,10
costa_rica_cloud_forest,248,20.19,1.5,12.64,1.2,0.93,5.0,8.19,3,70.95,10
costa_rica_cloud_forest,249,20.2,1.5,12.65,1.2,0.96,5.0,8.2,3,71.02,10
costa_rica_cloud_forest,250,20.22,1.5,12.66,1.2,0.99,5.0,8.22,3,71.1,10
costa_rica_cloud_forest,251,20.24,1.5,12.68,1.2,1.03,5.0,8.24,3,71.18,10
costa_rica_cloud_forest,252,20.25,1.5,12.69,1.2,1.07,5.0,8.25,3,71.26,10
costa_rica_cloud_forest,253,20.27,1.5,12.7,1.2,1.11,5.0,8.27,3,71.35,10
costa_rica_cloud_forest,254,20.29,1.5,12.72,1.2,1.15,5.0,8.29,3,71.43,10
costa_rica_cloud_forest,255,20.3,1.5,12.73,1.2,1.19,5.0,8.3,3,71.52,10
costa_rica_cloud_forest,256,20.32,1.5,12.74,1.2,1.23,5.0,8.32,3,71.62,10
costa_rica_cloud_forest,257,20.34,1.5,12.76,1.2,1.27,5.0,8.34,3,71.71,10
costa_rica_cloud_forest,258,20.36,1.5,12.77,1.2,1.31,5.0,8.36,3,71.81,10
costa_rica_cloud_forest,259,20.38,1.5,12.79,1.2,1.36,5.0,8.38,3,71.91,10
costa_rica_cloud_forest,260,20.4,1.5,12.8,1.2,1.41,5.0,8.4,3,72.01,10
costa_rica_cloud_forest,261,20.42,1.5,12.82,1.2,1.45,5.0,8.42,3,72.12,10
costa_rica_cloud_forest,262,20.44,1.5,12.83,1.2,1.5,5.0,8.44,3,72.22,10
costa_rica_cloud_forest,263,20.47,1.5,12.85,1.2,1.55,5.0,8.47,3,72.33,10
costa_rica_cloud_forest,264,20.49,1.5,12.87,1.2,1.6,5.0,8.49,3,72.45,10
costa_rica_cloud_forest,265,20.51,1.5,12.88,1.2,1.65,5.0,8.51,3,72.56,10
costa_rica_cloud_forest,266,20.54,1.5,12.9,1.2,1.7,5.0,8.54,3,72.68,10
costa_rica_cloud_forest,267,20.56,1.5,12.92,1.2,1.76,5.0,8.56,3,72.79,10
costa_rica_cloud_forest,268,20.58,1.5,12.94,1.2,1.81,5.0,8.58,3,72.91,10
