species,common_name,taxon_class,area_id,lat,lon,date
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.685756,-110.608057,2026-05-25
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.556957,-110.425226,2026-05-22
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.40757,-110.437487,2026-05-21
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.635288,-110.761213,2026-05-25
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.613938,-110.642041,2026-05-28
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.942626,-110.501544,2026-05-26
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.749745,-110.473622,2026-05-30
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.501687,-110.545644,2026-05-21
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.721582,-110.529687,2026-05-30
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.870454,-110.454893,2026-05-23
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.59509,-110.138242,2026-05-17
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.496785,-110.562787,2026-05-20
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.745656,-110.754673,2026-05-10
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.554942,-110.368569,2026-05-26
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.508756,-110.372392,2026-05-12
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.563816,-110.429954,2026-05-27
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.433446,-110.590858,2026-05-21
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.571996,-110.50927,2026-05-20
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.688074,-110.502577,2026-05-31
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.854667,-110.360979,2026-05-26
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.503906,-110.492505,2026-05-20
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.55606,-109.857266,2026-05-24
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.755371,-110.88846,2026-05-30
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.863724,-110.16955,2026-05-28
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.850833,-110.600004,2026-05-19
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.102806,-110.791509,2026-05-15
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.422732,-110.24796,2026-05-14
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.644433,-110.593167,2026-05-14
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.956324,-110.096276,2026-05-29
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.589174,-110.632022,2026-05-31
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.703529,-110.679861,2026-05-14
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.702538,-110.772264,2026-05-13
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.655659,-110.490956,2026-05-23
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.823671,-110.616887,2026-05-14
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.496199,-110.52723,2026-05-08
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.88353,-110.202012,2026-05-11
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.867379,-110.680225,2026-05-28
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.85826,-110.353641,2026-05-09
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.928693,-110.263101,2026-05-09
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.851879,-110.124423,2026-05-31
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.778418,-110.508728,2026-05-31
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.64109,-110.473173,2026-05-30
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.734049,-110.404534,2026-05-30
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.827219,-110.218926,2026-05-09
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.907412,-110.645942,2026-05-10
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.670804,-110.50323,2026-05-10
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.631462,-110.405992,2026-05-10
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.529598,-110.344081,2026-06-01
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.847127,-110.097426,2026-06-13
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.743527,-110.746957,2026-06-08
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.552769,-110.773099,2026-06-04
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.950282,-110.038132,2026-06-02
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.306379,-110.670478,2026-06-04
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.407532,-109.838728,2026-06-01
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.939704,-110.481003,2026-06-07
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.589211,-110.307867,2026-06-06
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.789766,-110.48483,2026-06-11
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,45.004728,-110.035897,2026-06-02
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.521512,-110.296903,2026-06-20
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.945964,-110.362646,2026-06-19
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.195011,-110.637006,2026-06-10
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.501864,-109.855872,2026-06-20
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.741112,-110.579025,2026-06-25
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.665565,-111.018014,2026-06-12
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.700881,-110.575085,2026-06-25
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.541141,-110.868225,2026-06-26
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.680188,-110.411377,2026-06-28
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.48723,-110.323638,2026-06-17
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.565592,-110.349712,2026-06-29
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.742065,-110.515935,2026-06-26
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.772003,-110.593107,2026-06-30
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.710563,-110.45655,2026-06-26
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.626447,-110.545061,2026-06-25
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.773036,-110.402691,2026-06-30
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.53723,-110.202626,2026-06-01
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.598082,-110.805178,2026-06-20
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.625069,-110.4144,2026-06-24
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.792547,-110.537394,2026-06-30
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.191506,-110.639683,2026-06-09
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.539559,-110.27719,2026-06-03
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.504085,-110.277625,2026-06-03
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.705826,-110.471123,2026-06-14
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.41267,-110.304707,2026-06-16
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.603244,-110.264919,2026-06-13
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.459349,-110.349082,2026-06-01
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.642442,-110.474106,2026-06-16
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.534756,-110.258597,2026-06-01
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.469327,-110.357569,2026-06-23
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.877873,-110.35447,2026-06-14
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.791356,-110.487563,2026-06-02
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.850229,-110.322086,2026-06-14
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.479814,-110.669955,2026-06-20
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.803421,-110.092261,2026-06-25
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.710175,-110.490322,2026-06-20
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.648518,-110.576903,2026-07-01
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.193561,-110.794182,2026-07-03
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.73502,-110.554528,2026-07-01
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.595201,-110.437866,2026-07-02
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.773401,-110.753647,2026-07-02
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.776252,-110.436488,2026-07-03
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.914743,-110.188539,2026-07-04
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.874926,-110.115046,2026-07-03
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.602241,-110.49654,2026-07-05
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.614476,-110.743552,2026-07-07
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.788968,-110.70466,2026-07-07
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.736541,-110.486313,2026-07-08
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.817454,-110.081156,2026-07-06
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.549383,-110.906545,2026-07-11
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.773303,-110.719093,2026-07-04
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.915703,-110.156763,2026-07-03
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.940827,-110.735995,2026-07-14
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.62006,-110.575319,2026-07-18
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.713299,-110.546342,2026-07-19
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.917336,-110.196226,2026-07-03
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.687295,-110.582011,2026-07-06
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.980323,-110.05382,2026-07-27
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.966802,-110.362842,2026-07-24
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.814807,-110.014275,2026-07-30
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.436912,-110.132214,2026-07-27
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.507791,-110.265856,2026-07-21
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.845015,-110.283357,2026-07-21
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.678922,-110.48428,2026-08-01
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.623385,-111.022478,2026-08-09
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.803439,-110.21077,2026-08-03
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.88169,-110.302983,2026-08-03
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.962306,-110.354399,2026-08-16
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.637272,-110.447328,2026-08-04
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.435451,-110.364103,2026-08-07
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.960371,-110.308564,2026-08-12
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.994958,-109.746669,2026-08-24
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.65972,-110.58255,2026-08-16
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.878758,-110.236099,2026-08-03
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.849009,-109.757459,2026-08-28
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,45.01672,-109.889344,2026-09-02
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.771678,-110.667542,2025-03-15
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.806557,-110.327568,2025-05-11
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.852863,-110.365731,2025-05-06
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.731301,-110.542689,2025-05-11
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.423605,-110.523581,2025-05-19
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.694365,-110.72701,2025-05-22
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.637361,-110.488744,2025-05-25
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.57997,-110.217198,2025-05-22
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.774938,-110.578353,2025-05-19
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.500295,-110.234483,2025-05-18
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.532672,-110.397788,2025-05-22
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.524363,-110.857688,2025-05-20
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.483772,-110.34917,2025-05-20
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.931938,-110.070295,2025-05-22
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.499416,-110.429942,2025-05-18
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.612317,-110.566482,2025-05-14
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.830354,-110.715891,2025-05-22
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.620575,-110.654115,2025-05-21
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.71888,-110.670655,2025-05-25
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.657952,-110.492958,2025-05-26
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.73168,-110.584457,2025-05-18
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.457224,-110.365476,2025-05-28
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.655561,-110.713504,2025-05-28
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.52088,-110.591153,2025-05-23
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.429061,-110.468986,2025-05-29
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.74248,-110.576647,2025-05-22
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.676868,-110.60151,2025-05-30
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.918406,-110.148049,2025-05-14
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.555749,-110.01842,2025-05-19
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.469523,-110.267683,2025-05-30
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.436349,-110.26657,2025-05-30
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.72372,-110.753691,2025-05-29
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.940815,-110.121745,2025-05-22
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.883186,-110.365322,2025-05-13
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.841678,-110.54042,2025-05-18
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.511646,-110.253094,2025-05-14
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.734777,-110.517437,2025-05-17
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.960078,-110.761412,2025-05-16
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.903413,-110.344609,2025-05-17
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.459013,-110.881919,2025-05-16
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.931104,-110.001882,2025-05-17
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.847015,-110.178097,2025-05-17
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,45.040424,-110.683604,2025-05-15
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.642568,-110.415578,2025-05-14
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.457907,-109.811826,2025-05-29
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.473824,-110.436517,2025-05-18
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.735694,-110.74513,2025-05-21
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.962887,-110.533522,2025-05-11
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.508544,-110.310832,2025-05-25
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.872675,-110.692968,2025-05-25
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.960096,-110.452843,2025-05-25
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.587963,-110.373625,2025-05-22
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.999311,-110.653271,2025-05-13
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.522205,-110.566164,2025-05-20
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.6133,-110.594327,2025-06-02
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.950588,-110.200641,2025-06-03
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.833771,-110.327384,2025-06-07
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.768444,-110.484465,2025-06-04
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.699859,-110.525663,2025-06-02
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.972247,-110.360461,2025-06-03
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.608779,-110.410269,2025-06-08
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.557738,-110.232711,2025-06-03
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.708708,-110.546124,2025-06-01
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.783104,-110.467212,2025-06-01
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.951492,-110.224163,2025-06-20
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.406317,-109.876771,2025-06-18
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.629741,-110.486737,2025-06-15
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.961691,-110.200871,2025-06-10
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.52062,-110.298261,2025-06-21
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.680608,-110.578648,2025-06-22
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.743168,-110.648353,2025-06-23
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.416595,-110.478808,2025-06-22
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.736499,-110.525034,2025-06-29
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.715208,-110.760765,2025-06-23
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.984485,-110.358132,2025-06-30
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.691496,-110.573947,2025-06-29
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.628999,-110.433284,2025-06-29
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.50589,-109.951294,2025-06-20
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.705493,-110.579901,2025-06-29
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.771928,-110.44007,2025-06-29
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.649139,-110.62648,2025-06-29
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.906338,-110.058684,2025-06-20
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.768117,-110.522447,2025-06-29
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.414873,-110.283444,2025-06-11
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.892861,-110.348411,2025-06-30
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.423556,-110.873469,2025-06-28
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.828319,-110.397713,2025-06-29
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.939102,-110.56227,2025-06-29
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.718851,-110.408514,2025-06-22
Ursus arctos,Brown / Grizzly Bear,Mammalia,yellowstone,44.805791,-110.625086,2025-06-06
