area_id,day_of_year,temperature_2m_max_normal_mean,temperature_2m_max_normal_std,temperature_2m_min_normal_mean,temperature_2m_min_normal_std,precipitation_sum_normal_mean,precipitation_sum_normal_std,windspeed_10m_max_normal_mean,windspeed_10m_max_normal_std,cloudcover_mean_normal_mean,cloudcover_mean_normal_std
brisbane_urban,49,29.83,2.5,20.27,2.2,5.83,4.5,15.19,3.5,56.78,15
brisbane_urban,50,29.78,2.5,20.22,2.2,5.81,4.5,15.17,3.5,56.7,15
brisbane_urban,51,29.74,2.5,20.17,2.2,5.78,4.5,15.15,3.5,56.61,15
brisbane_urban,52,29.69,2.5,20.11,2.2,5.76,4.5,15.13,3.5,56.52,15
brisbane_urban,53,29.64,2.5,20.06,2.2,5.73,4.5,15.11,3.5,56.43,15
brisbane_urban,54,29.58,2.5,20.0,2.2,5.7,4.5,15.08,3.5,56.34,15
brisbane_urban,55,29.53,2.5,19.94,2.2,5.67,4.5,15.06,3.5,56.24,15
brisbane_urban,56,29.48,2.5,19.88,2.2,5.64,4.5,15.04,3.5,56.14,15
brisbane_urban,57,29.42,2.5,19.82,2.2,5.61,4.5,15.01,3.5,56.04,15
brisbane_urban,58,29.36,2.5,19.76,2.2,5.58,4.5,14.98,3.5,55.94,15
brisbane_urban,59,29.31,2.5,19.7,2.2,5.55,4.5,14.96,3.5,55.83,15
brisbane_urban,60,29.25,2.5,19.63,2.2,5.52,4.5,14.93,3.5,55.72,15
brisbane_urban,61,29.19,2.5,19.57,2.2,5.48,4.5,14.9,3.5,55.61,15
brisbane_urban,62,29.12,2.5,19.5,2.2,5.45,4.5,14.87,3.5,55.5,15
brisbane_urban,63,29.06,2.5,19.43,2.2,5.41,4.5,14.85,3.5,55.38,15
brisbane_urban,64,29.0,2.5,19.36,2.2,5.38,4.5,14.82,3.5,55.27,15
brisbane_urban,65,28.93,2.5,19.29,2.2,5.34,4.5,14.79,3.5,55.15,15
brisbane_urban,66,28.86,2.5,19.22,2.2,5.31,4.5,14.76,3.5,55.03,15
brisbane_urban,67,28.8,2.5,19.14,2.2,5.27,4.5,14.73,3.5,54.9,15
brisbane_urban,68,28.73,2.5,19.07,2.2,5.23,4.5,14.69,3.5,54.78,15
brisbane_urban,69,28.66,2.5,18.99,2.2,5.19,4.5,14.66,3.5,54.65,15
brisbane_urban,70,28.59,2.5,18.91,2.2,5.16,4.5,14.63,3.5,54.52,15
brisbane_urban,71,28.51,2.5,18.83,2.2,5.12,4.5,14.6,3.5,54.39,15
brisbane_urban,72,28.44,2.5,18.75,2.2,5.08,4.5,14.56,3.5,54.25,15
brisbane_urban,73,28.37,2.5,18.67,2.2,5.04,4.5,14.53,3.5,54.12,15
brisbane_urban,74,28.29,2.5,18.59,2.2,4.99,4.5,14.5,3.5,53.98,15
brisbane_urban,75,28.21,2.5,18.51,2.2,4.95,4.5,14.46,3.5,53.84,15
brisbane_urban,76,28.14,2.5,18.42,2.2,4.91,4.5,14.43,3.5,53.7,15
brisbane_urban,77,28.06,2.5,18.34,2.2,4.87,4.5,14.39,3.5,53.56,15
brisbane_urban,78,27.98,2.5,18.25,2.2,4.82,4.5,14.35,3.5,53.42,15
brisbane_urban,79,27.9,2.5,18.16,2.2,4.78,4.5,14.32,3.5,53.27,15
brisbane_urban,80,27.82,2.5,18.07,2.2,4.74,4.5,14.28,3.5,53.12,15
brisbane_urban,81,27.74,2.5,17.99,2.2,4.69,4.5,14.24,3.5,52.98,15
brisbane_urban,82,27.65,2.5,17.9,2.2,4.65,4.5,14.21,3.5,52.83,15
brisbane_urban,83,27.57,2.5,17.8,2.2,4.6,4.5,14.17,3.5,52.67,15
brisbane_urban,84,27.49,2.5,17.71,2.2,4.56,4.5,14.13,3.5,52.52,15
brisbane_urban,85,27.4,2.5,17.62,2.2,4.51,4.5,14.09,3.5,52.37,15
brisbane_urban,86,27.32,2.5,17.53,2.2,4.46,4.5,14.05,3.5,52.21,15
brisbane_urban,87,27.23,2.5,17.43,2.2,4.42,4.5,14.01,3.5,52.05,15
brisbane_urban,88,27.14,2.5,17.34,2.2,4.37,4.5,13.97,3.5,51.9,15
brisbane_urban,89,27.06,2.5,17.24,2.2,4.32,4.5,13.93,3.5,51.74,15
brisbane_urban,90,26.97,2.5,17.15,2.2,4.27,4.5,13.89,3.5,51.58,15
brisbane_urban,91,26.88,2.5,17.05,2.2,4.22,4.5,13.85,3.5,51.42,15
brisbane_urban,92,26.79,2.5,16.95,2.2,4.18,4.5,13.81,3.5,51.25,15
brisbane_urban,93,26.7,2.5,16.85,2.2,4.13,4.5,13.77,3.5,51.09,15
brisbane_urban,94,26.61,2.5,16.76,2.2,4.08,4.5,13.73,3.5,50.93,15
brisbane_urban,95,26.52,2.5,16.66,2.2,4.03,4.5,13.69,3.5,50.76,15
brisbane_urban,96,26.43,2.5,16.56,2.2,3.98,4.5,13.65,3.5,50.6,15
brisbane_urban,97,26.34,2.5,16.46,2.2,3.93,4.5,13.61,3.5,50.43,15
brisbane_urban,98,26.24,2.5,16.36,2.2,3.88,4.5,13.57,3.5,50.26,15
brisbane_urban,99,26.15,2.5,16.26,2.2,3.83,4.5,13.52,3.5,50.09,15
brisbane_urban,100,26.06,2.5,16.15,2.2,3.78,4.5,13.48,3.5,49.92,15
brisbane_urban,101,25.97,2.5,16.05,2.2,3.73,4.5,13.44,3.5,49.76,15
brisbane_urban,102,25.87,2.5,15.95,2.2,3.68,4.5,13.4,3.5,49.59,15
brisbane_urban,103,25.78,2.5,15.85,2.2,3.62,4.5,13.35,3.5,49.42,15
brisbane_urban,104,25.68,2.5,15.75,2.2,3.57,4.5,13.31,3.5,49.24,15
brisbane_urban,105,25.59,2.5,15.64,2.2,3.52,4.5,13.27,3.5,49.07,15
brisbane_urban,106,25.5,2.5,15.54,2.2,3.47,4.5,13.23,3.5,48.9,15
brisbane_urban,107,25.4,2.5,15.44,2.2,3.42,4.5,13.18,3.5,48.73,15
brisbane_urban,108,25.31,2.5,15.34,2.2,3.37,4.5,13.14,3.5,48.56,15
brisbane_urban,109,25.21,2.5,15.23,2.2,3.32,4.5,13.1,3.5,48.39,15
brisbane_urban,110,25.12,2.5,15.13,2.2,3.26,4.5,13.05,3.5,48.22,15
brisbane_urban,111,25.02,2.5,15.03,2.2,3.21,4.5,13.01,3.5,48.04,15
brisbane_urban,112,24.93,2.5,14.92,2.2,3.16,4.5,12.97,3.5,47.87,15
brisbane_urban,113,24.83,2.5,14.82,2.2,3.11,4.5,12.92,3.5,47.7,15
brisbane_urban,114,24.74,2.5,14.72,2.2,3.06,4.5,12.88,3.5,47.53,15
brisbane_urban,115,24.65,2.5,14.61,2.2,3.01,4.5,12.84,3.5,47.35,15
brisbane_urban,116,24.55,2.5,14.51,2.2,2.95,4.5,12.8,3.5,47.18,15
brisbane_urban,117,24.46,2.5,14.41,2.2,2.9,4.5,12.75,3.5,47.01,15
brisbane_urban,118,24.36,2.5,14.3,2.2,2.85,4.5,12.71,3.5,46.84,15
brisbane_urban,119,24.27,2.5,14.2,2.2,2.8,4.5,12.67,3.5,46.67,15
brisbane_urban,120,24.17,2.5,14.1,2.2,2.75,4.5,12.62,3.5,46.5,15
brisbane_urban,121,24.08,2.5,14.0,2.2,2.7,4.5,12.58,3.5,46.33,15
brisbane_urban,122,23.99,2.5,13.9,2.2,2.65,4.5,12.54,3.5,46.16,15
brisbane_urban,123,23.9,2.5,13.79,2.2,2.6,4.5,12.5,3.5,45.99,15
brisbane_urban,124,23.8,2.5,13.69,2.2,2.55,4.5,12.46,3.5,45.82,15
brisbane_urban,125,23.71,2.5,13.59,2.2,2.5,4.5,12.41,3.5,45.66,15
brisbane_urban,126,23.62,2.5,13.49,2.2,2.45,4.5,12.37,3.5,45.49,15
brisbane_urban,127,23.53,2.5,13.39,2.2,2.4,4.5,12.33,3.5,45.32,15
brisbane_urban,128,23.44,2.5,13.29,2.2,2.35,4.5,12.29,3.5,45.16,15
brisbane_urban,129,23.35,2.5,13.2,2.2,2.3,4.5,12.25,3.5,44.99,15
brisbane_urban,130,23.26,2.5,13.1,2.2,2.25,4.5,12.21,3.5,44.83,15
brisbane_urban,131,23.17,2.5,13.0,2.2,2.2,4.5,12.17,3.5,44.67,15
brisbane_urban,132,23.08,2.5,12.9,2.2,2.15,4.5,12.13,3.5,44.5,15
brisbane_urban,133,22.99,2.5,12.81,2.2,2.1,4.5,12.09,3.5,44.34,15
brisbane_urban,134,22.9,2.5,12.71,2.2,2.05,4.5,12.05,3.5,44.18,15
brisbane_urban,135,22.81,2.5,12.61,2.2,2.01,4.5,12.01,3.5,44.02,15
brisbane_urban,136,22.73,2.5,12.52,2.2,1.96,4.5,11.97,3.5,43.87,15
brisbane_urban,137,22.64,2.5,12.43,2.2,1.91,4.5,11.93,3.5,43.71,15
brisbane_urban,138,22.56,2.5,12.33,2.2,1.87,4.5,11.89,3.5,43.56,15
brisbane_urban,139,22.47,2.5,12.24,2.2,1.82,4.5,11.85,3.5,43.4,15
brisbane_urban,140,22.39,2.5,12.15,2.2,1.78,4.5,11.81,3.5,43.25,15
brisbane_urban,141,22.3,2.5,12.06,2.2,1.73,4.5,11.77,3.5,43.1,15
brisbane_urban,142,22.22,2.5,11.97,2.2,1.69,4.5,11.74,3.5,42.95,15
brisbane_urban,143,22.14,2.5,11.88,2.2,1.64,4.5,11.7,3.5,42.8,15
brisbane_urban,144,22.06,2.5,11.79,2.2,1.6,4.5,11.66,3.5,42.66,15
brisbane_urban,145,21.98,2.5,11.71,2.2,1.55,4.5,11.63,3.5,42.51,15
brisbane_urban,146,21.9,2.5,11.62,2.2,1.51,4.5,11.59,3.5,42.37,15
brisbane_urban,147,21.82,2.5,11.54,2.2,1.47,4.5,11.56,3.5,42.23,15
brisbane_urban,148,21.75,2.5,11.45,2.2,1.43,4.5,11.52,3.5,42.09,15
brisbane_urban,149,21.67,2.5,11.37,2.2,1.38,4.5,11.49,3.5,41.95,15
brisbane_urban,150,21.6,2.5,11.29,2.2,1.34,4.5,11.45,3.5,41.81,15
brisbane_urban,151,21.52,2.5,11.21,2.2,1.3,4.5,11.42,3.5,41.68,15
brisbane_urban,152,21.45,2.5,11.13,2.2,1.26,4.5,11.39,3.5,41.55,15
brisbane_urban,153,21.38,2.5,11.05,2.2,1.22,4.5,11.35,3.5,41.42,15
brisbane_urban,154,21.31,2.5,10.97,2.2,1.19,4.5,11.32,3.5,41.29,15
brisbane_urban,155,21.24,2.5,10.9,2.2,1.15,4.5,11.29,3.5,41.16,15
brisbane_urban,156,21.17,2.5,10.82,2.2,1.11,4.5,11.26,3.5,41.04,15
brisbane_urban,157,21.1,2.5,10.75,2.2,1.07,4.5,11.23,3.5,40.91,15
brisbane_urban,158,21.04,2.5,10.68,2.2,1.04,4.5,11.2,3.5,40.79,15
brisbane_urban,159,20.97,2.5,10.61,2.2,1.0,4.5,11.17,3.5,40.68,15
brisbane_urban,160,20.91,2.5,10.54,2.2,0.97,4.5,11.14,3.5,40.56,15
brisbane_urban,161,20.84,2.5,10.47,2.2,0.93,4.5,11.11,3.5,40.45,15
brisbane_urban,162,20.78,2.5,10.4,2.2,0.9,4.5,11.08,3.5,40.33,15
brisbane_urban,163,20.72,2.5,10.33,2.2,0.87,4.5,11.06,3.5,40.22,15
brisbane_urban,164,20.66,2.5,10.27,2.2,0.84,4.5,11.03,3.5,40.12,15
brisbane_urban,165,20.61,2.5,10.21,2.2,0.8,4.5,11.0,3.5,40.01,15
brisbane_urban,166,20.55,2.5,10.15,2.2,0.77,4.5,10.98,3.5,39.91,15
brisbane_urban,167,20.5,2.5,10.09,2.2,0.74,4.5,10.95,3.5,39.81,15
brisbane_urban,168,20.44,2.5,10.03,2.2,0.71,4.5,10.93,3.5,39.71,15
brisbane_urban,169,20.39,2.5,9.97,2.2,0.69,4.5,10.9,3.5,39.62,15
brisbane_urban,170,20.34,2.5,9.91,2.2,0.66,4.5,10.88,3.5,39.52,15
brisbane_urban,171,20.29,2.5,9.86,2.2,0.63,4.5,10.86,3.5,39.43,15
brisbane_urban,172,20.24,2.5,9.81,2.2,0.6,4.5,10.84,3.5,39.35,15
brisbane_urban,173,20.19,2.5,9.76,2.2,0.58,4.5,10.82,3.5,39.26,15
brisbane_urban,174,20.15,2.5,9.71,2.2,0.55,4.5,10.79,3.5,39.18,15
brisbane_urban,175,20.1,2.5,9.66,2.2,0.53,4.5,10.77,3.5,39.1,15
brisbane_urban,176,20.06,2.5,9.61,2.2,0.51,4.5,10.76,3.5,39.02,15
brisbane_urban,177,20.02,2.5,9.57,2.2,0.48,4.5,10.74,3.5,38.95,15
brisbane_urban,178,19.98,2.5,9.53,2.2,0.46,4.5,10.72,3.5,38.88,15
brisbane_urban,179,19.94,2.5,9.48,2.2,0.44,4.5,10.7,3.5,38.81,15
brisbane_urban,180,19.91,2.5,9.44,2.2,0.42,4.5,10.69,3.5,38.74,15
brisbane_urban,181,19.87,2.5,9.41,2.2,0.4,4.5,10.67,3.5,38.68,15
brisbane_urban,182,19.84,2.5,9.37,2.2,0.38,4.5,10.65,3.5,38.62,15
brisbane_urban,183,19.81,2.5,9.33,2.2,0.37,4.5,10.64,3.5,38.56,15
brisbane_urban,184,19.78,2.5,9.3,2.2,0.35,4.5,10.63,3.5,38.5,15
brisbane_urban,185,19.75,2.5,9.27,2.2,0.34,4.5,10.61,3.5,38.45,15
brisbane_urban,186,19.72,2.5,9.24,2.2,0.32,4.5,10.6,3.5,38.4,15
brisbane_urban,187,19.69,2.5,9.21,2.2,0.31,4.5,10.59,3.5,38.35,15
brisbane_urban,188,19.67,2.5,9.19,2.2,0.29,4.5,10.58,3.5,38.31,15
brisbane_urban,189,19.65,2.5,9.16,2.2,0.28,4.5,10.57,3.5,38.27,15
brisbane_urban,190,19.63,2.5,9.14,2.2,0.27,4.5,10.56,3.5,38.23,15
brisbane_urban,191,19.61,2.5,9.12,2.2,0.26,4.5,10.55,3.5,38.2,15
brisbane_urban,192,19.59,2.5,9.1,2.2,0.25,4.5,10.54,3.5,38.16,15
brisbane_urban,193,19.57,2.5,9.08,2.2,0.24,4.5,10.53,3.5,38.13,15
brisbane_urban,194,19.56,2.5,9.06,2.2,0.23,4.5,10.53,3.5,38.11,15
brisbane_urban,195,19.55,2.5,9.05,2.2,0.22,4.5,10.52,3.5,38.08,15
brisbane_urban,196,19.53,2.5,9.04,2.2,0.22,4.5,10.52,3.5,38.06,15
brisbane_urban,197,19.52,2.5,9.03,2.2,0.21,4.5,10.51,3.5,38.04,15
brisbane_urban,198,19.52,2.5,9.02,2.2,0.21,4.5,10.51,3.5,38.03,15
brisbane_urban,199,19.51,2.5,9.01,2.2,0.21,4.5,10.5,3.5,38.02,15
brisbane_urban,200,19.51,2.5,9.01,2.2,0.2,4.5,10.5,3.5,38.01,15
brisbane_urban,201,19.5,2.5,9.0,2.2,0.2,4.5,10.5,3.5,38.0,15
brisbane_urban,202,19.5,2.5,9.0,2.2,0.2,4.5,10.5,3.5,38.0,15
brisbane_urban,203,19.5,2.5,9.0,2.2,0.2,4.5,10.5,3.5,38.0,15
brisbane_urban,204,19.5,2.5,9.0,2.2,0.2,4.5,10.5,3.5,38.0,15
brisbane_urban,205,19.51,2.5,9.01,2.2,0.2,4.5,10.5,3.5,38.01,15
brisbane_urban,206,19.51,2.5,9.01,2.2,0.21,4.5,10.5,3.5,38.02,15
brisbane_urban,207,19.52,2.5,9.02,2.2,0.21,4.5,10.51,3.5,38.03,15
brisbane_urban,208,19.52,2.5,9.03,2.2,0.21,4.5,10.51,3.5,38.04,15
brisbane_urban,209,19.53,2.5,9.04,2.2,0.22,4.5,10.52,3.5,38.06,15
brisbane_urban,210,19.55,2.5,9.05,2.2,0.22,4.5,10.52,3.5,38.08,15
brisbane_urban,211,19.56,2.5,9.06,2.2,0.23,4.5,10.53,3.5,38.11,15
brisbane_urban,212,19.57,2.5,9.08,2.2,0.24,4.5,10.53,3.5,38.13,15
brisbane_urban,213,19.59,2.5,9.1,2.2,0.25,4.5,10.54,3.5,38.16,15
brisbane_urban,214,19.61,2.5,9.12,2.2,0.26,4.5,10.55,3.5,38.2,15
brisbane_urban,215,19.63,2.5,9.14,2.2,0.27,4.5,10.56,3.5,38.23,15
brisbane_urban,216,19.65,2.5,9.16,2.2,0.28,4.5,10.57,3.5,38.27,15
brisbane_urban,217,19.67,2.5,9.19,2.2,0.29,4.5,10.58,3.5,38.31,15
brisbane_urban,218,19.69,2.5,9.21,2.2,0.31,4.5,10.59,3.5,38.35,15
brisbane_urban,219,19.72,2.5,9.24,2.2,0.32,4.5,10.6,3.5,38.4,15
brisbane_urban,220,19.75,2.5,9.27,2.2,0.34,4.5,10.61,3.5,38.45,15
brisbane_urban,221,19.78,2.5,9.3,2.2,0.35,4.5,10.63,3.5,38.5,15
brisbane_urban,222,19.81,2.5,9.33,2.2,0.37,4.5,10.64,3.5,38.56,15
brisbane_urban,223,19.84,2.5,9.37,2.2,0.38,4.5,10.65,3.5,38.62,15
brisbane_urban,224,19.87,2.5,9.41,2.2,0.4,4.5,10.67,3.5,38.68,15
brisbane_urban,225,19.91,2.5,9.44,2.2,0.42,4.5,10.69,3.5,38.74,15
brisbane_urban,226,19.94,2.5,9.48,2.2,0.44,4.5,10.7,3.5,38.81,15
brisbane_urban,227,19.98,2.5,9.53,2.2,0.46,4.5,10.72,3.5,38.88,15
brisbane_urban,228,20.02,2.5,9.57,2.2,0.48,4.5,10.74,3.5,38.95,15
brisbane_urban,229,20.06,2.5,9.61,2.2,0.51,4.5,10.76,3.5,39.02,15
brisbane_urban,230,20.1,2.5,9.66,2.2,0.53,4.5,10.77,3.5,39.1,15
brisbane_urban,231,20.15,2.5,9.71,2.2,0.55,4.5,10.79,3.5,39.18,15
brisbane_urban,232,20.19,2.5,9.76,2.2,0.58,4.5,10.82,3.5,39.26,15
brisbane_urban,233,20.24,2.5,9.81,2.2,0.6,4.5,10.84,3.5,39.35,15
brisbane_urban,234,20.29,2.5,9.86,2.2,0.63,4.5,10.86,3.5,39.43,15
brisbane_urban,235,20.34,2.5,9.91,2.2,0.66,4.5,10.88,3.5,39.52,15
brisbane_urban,236,20.39,2.5,9.97,2.2,0.69,4.5,10.9,3.5,39.62,15
brisbane_urban,237,20.44,2.5,10.03,2.2,0.71,4.5,10.93,3.5,39.71,15
brisbane_urban,238,20.5,2.5,10.09,2.2,0.74,4.5,10.95,3.5,39.81,15
brisbane_urban,239,20.55,2.5,10.15,2.2,0.77,4.5,10.98,3.5,39.91,15
brisbane_urban,240,20.61,2.5,10.21,2.2,0.8,4.5,11.0,3.5,40.01,15
brisbane_urban,241,20.66,2.5,10.27,2.2,0.84,4.5,11.03,3.5,40.12,15
brisbane_urban,242,20.72,2.5,10.33,2.2,0.87,4.5,11.06,3.5,40.22,15
brisbane_urban,243,20.78,2.5,10.4,2.2,0.9,4.5,11.08,3.5,40.33,15
brisbane_urban,244,20.84,2.5,10.47,2.2,0.93,4.5,11.11,3.5,40.45,15
brisbane_urban,245,20.91,2.5,10.54,2.2,0.97,4.5,11.14,3.5,40.56,15
brisbane_urban,246,20.97,2.5,10.61,2.2,1.0,4.5,11.17,3.5,40.68,15
brisbane_urban,247,21.04,2.5,10.68,2.2,1.04,4.5,11.2,3.5,40.79,15
brisbane_urban,248,21.1,2.5,10.75,2.2,1.07,4.5,11.23,3.5,40.91,15
brisbane_urban,249,21.17,2.5,10.82,2.2,1.11,4.5,11.26,3.5,41.04,15
brisbane_urban,250,21.24,2.5,10.9,2.2,1.15,4.5,11.29,3.5,41.16,15
brisbane_urban,251,21.31,2.5,10.97,2.2,1.19,4.5,11.32,3.5,41.29,15
brisbane_urban,252,21.38,2.5,11.05,2.2,1.22,4.5,11.35,3.5,41.42,15
brisbane_urban,253,21.45,2.5,11.13,2.2,1.26,4.5,11.39,3.5,41.55,15
brisbane_urban,254,21.52,2.5,11.21,2.2,1.3,4.5,11.42,3.5,41.68,15
brisbane_urban,255,21.6,2.5,11.29,2.2,1.34,4.5,11.45,3.5,41.81,15
brisbane_urban,256,21.67,2.5,11.37,2.2,1.38,4.5,11.49,3.5,41.95,15
brisbane_urban,257,21.75,2.5,11.45,2.2,1.43,4.5,11.52,3.5,42.09,15
brisbane_urban,258,21.82,2.5,11.54,2.2,1.47,4.5,11.56,3.5,42.23,15
brisbane_urban,259,21.9,2.5,11.62,2.2,1.51,4.5,11.59,3.5,42.37,15
brisbane_urban,260,21.98,2.5,11.71,2.2,1.55,4.5,11.63,3.5,42.51,15
brisbane_urban,261,22.06,2.5,11.79,2.2,1.6,4.5,11.66,3.5,42.66,15
brisbane_urban,262,22.14,2.5,11.88,2.2,1.64,4.5,11.7,3.5,42.8,15
brisbane_urban,263,22.22,2.5,11.97,2.2,1.69,4.5,11.74,3.5,42.95,15
brisbane_urban,264,22.3,2.5,12.06,2.2,1.73,4.5,11.77,3.5,43.1,15
brisbane_urban,265,22.39,2.5,12.15,2.2,1.78,4.5,11.81,3.5,43.25,15
brisbane_urban,266,22.47,2.5,12.24,2.2,1.82,4.5,11.85,3.5,43.4,15
brisbane_urban,267,22.56,2.5,12.33,2.2,1.87,4.5,11.89,3.5,43.56,15
brisbane_urban,268,22.64,2.5,12.43,2.2,1.91,4.5,11.93,3.5,43.71,15
brisbane_urban,269,22.73,2.5,12.52,2.2,1.96,4.5,11.97,3.5,43.87,15
brisbane_urban,270,22.81,2.5,12.61,2.2,2.01,4.5,12.01,3.5,44.02,15
brisbane_urban,271,22.9,2.5,12.71,2.2,2.05,4.5,12.05,3.5,44.18,15
brisbane_urban,272,22.99,2.5,12.81,2.2,2.1,4.5,12.09,3.5,44.34,15
brisbane_urban,273,23.08,2.5,12.9,2.2,2.15,4.5,12.13,3.5,44.5,15
brisbane_urban,274,23.17,2.5,13.0,2.2,2.2,4.5,12.17,3.5,44.67,15
brisbane_urban,275,23.26,2.5,13.1,2.2,2.25,4.5,12.21,3.5,44.83,15
brisbane_urban,276,23.35,2.5,13.2,2.2,2.3,4.5,12.25,3.5,44.99,15
brisbane_urban,277,23.44,2.5,13.29,2.2,2.35,4.5,12.29,3.5,45.16,15
brisbane_urban,278,23.53,2.5,13.39,2.2,2.4,4.5,12.33,3.5,45.32,15
brisbane_urban,279,23.62,2.5,13.49,2.2,2.45,4.5,12.37,3.5,45.49,15
brisbane_urban,280,23.71,2.5,13.59,2.2,2.5,4.5,12.41,3.5,45.66,15
brisbane_urban,281,23.8,2.5,13.69,2.2,2.55,4.5,12.46,3.5,45.82,15
brisbane_urban,282,23.9,2.5,13.79,2.2,2.6,4.5,12.5,3.5,45.99,15
brisbane_urban,283,23.99,2.5,13.9,2.2,2.65,4.5,12.54,3.5,46.16,15
brisbane_urban,284,24.08,2.5,14.0,2.2,2.7,4.5,12.58,3.5,46.33,15
brisbane_urban,285,24.17,2.5,14.1,2.2,2.75,4.5,12.62,3.5,46.5,15
