species,common_name,taxon_class,area_id,lat,lon,date
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.166,-3.775,2024-05-09
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.237,-3.69,2024-05-26
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.09,-3.932,2024-05-09
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.15,-3.665,2024-05-29
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.21,-3.654,2024-05-11
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.076,-3.956,2024-05-25
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.076,-3.956,2024-05-29
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.221,-3.684,2024-05-18
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.202,-3.75,2024-05-12
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.257,-3.684,2024-05-09
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.225,-3.653,2024-05-02
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.171,-3.731,2024-05-23
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.15,-3.665,2024-05-19
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.076,-3.956,2024-05-22
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.202,-3.75,2024-05-13
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.121,-3.89,2024-05-03
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.089,-3.88,2024-05-16
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.121,-3.89,2024-05-12
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.21,-3.654,2024-05-24
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.221,-3.684,2024-05-19
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.237,-3.703,2024-05-14
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.15,-3.665,2024-05-23
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.242,-3.717,2024-05-12
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.225,-3.653,2024-05-16
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.175,-3.677,2024-05-29
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.173,-3.699,2024-05-13
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.09,-3.932,2024-05-04
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.175,-3.677,2024-05-16
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.257,-3.684,2024-05-27
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.242,-3.717,2024-05-31
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.166,-3.775,2024-05-11
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.202,-3.75,2024-05-14
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.09,-3.932,2024-05-20
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.09,-3.932,2024-05-08
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.09,-3.943,2024-05-12
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.112,-3.869,2024-05-18
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.27346,-3.863199,2024-05-15
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.424435,-3.91373,2024-06-06
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,56.929292,-3.187445,2024-06-28
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.157983,-3.819644,2024-06-17
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.157989,-3.819828,2024-06-17
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.187693,-4.53442,2024-06-11
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,56.989708,-3.453487,2024-06-14
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,56.826454,-3.251,2024-06-15
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,56.59199,-3.53655,2024-06-24
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,56.817876,-3.209758,2024-06-14
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.243,-3.677,2024-06-13
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.093,-3.899,2024-06-13
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.243,-3.677,2024-06-26
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.242,-3.717,2024-06-27
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.174,-3.742,2024-06-01
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.081,-3.921,2024-06-15
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.081,-3.921,2024-06-13
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.148,-3.764,2024-06-24
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.15,-3.665,2024-06-22
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.242,-3.717,2024-06-03
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.076,-3.956,2024-06-23
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.112,-3.869,2024-06-02
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.133,-3.862,2024-06-28
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.279,-3.637,2024-06-04
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.242,-3.717,2024-06-12
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.242,-3.717,2024-06-06
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.133,-3.862,2024-06-11
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.175,-3.677,2024-06-25
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.15,-3.665,2024-06-03
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.027,-3.889,2024-06-16
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.271,-3.61,2024-06-03
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.081,-3.921,2024-06-26
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.174,-3.742,2024-06-03
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.081,-3.921,2024-06-29
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.271,-3.61,2024-06-30
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.076,-3.956,2024-06-25
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.081,-3.921,2024-06-14
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.081,-3.921,2024-06-08
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.011,-3.901,2024-06-25
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.093,-3.899,2024-06-16
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.242,-3.717,2024-06-02
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.093,-3.899,2024-06-17
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.175,-3.677,2024-06-05
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.055,-3.966,2024-06-07
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.127,-3.906,2024-06-17
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.223,-3.651,2024-06-02
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.271,-3.61,2024-06-14
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.121,-3.89,2024-06-17
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.134,-3.787,2024-06-23
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.15,-3.665,2024-06-03
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.076,-3.956,2024-06-30
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.15,-3.665,2024-06-19
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.271,-3.61,2024-06-18
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.081,-3.921,2024-06-11
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.15,-3.665,2024-06-22
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.152,-3.749,2024-06-25
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.09,-3.943,2024-06-19
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.21827,-3.321481,2024-07-29
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.27112,-3.32357,2024-07-11
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,56.7655,-3.88569,2024-07-02
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,56.74547,-3.87766,2024-07-24
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.149,-3.66,2024-07-17
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.133,-3.862,2024-07-27
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.133,-3.862,2024-07-11
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.093,-3.899,2024-07-08
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.271,-3.61,2024-07-31
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.076,-3.956,2024-07-14
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.076,-3.956,2024-07-22
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.076,-3.956,2024-07-09
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.081,-3.921,2024-07-29
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.081,-3.921,2024-07-06
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.242,-3.717,2024-07-15
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.093,-3.899,2024-07-05
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.271,-3.61,2024-07-15
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.152,-3.74,2024-07-18
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.271,-3.61,2024-07-28
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.175,-3.677,2024-07-08
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.152,-3.749,2024-07-27
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.225,-3.686,2024-07-18
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.271,-3.61,2024-07-25
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.081,-3.921,2024-07-30
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.133,-3.862,2024-07-19
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.175,-3.677,2024-07-22
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.132,-3.871,2024-07-13
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.225,-3.653,2024-07-29
Cervus elaphus,Red Deer,Mammalia,scottish_highlands,57.076,-3.956,2024-07-18
